LT,ITF09,ITF1330,ITF18,ITF21,RH09,RH1330,RH18,RH21,RHTR09,RHTR1330,RHTR18,RHTR21,T09,T1330,T18,T21,U09,U1330,U18,U21
2016-08-14,66.19254901010859,67.69898031557439,55.83333333333333,68.58644901703042,66.76149019797828,64.8362047245051,65.0,64.08377843100435,85.0,69.5,65.0,83.0,18.7,21.75,23.3,18.4,85.0,69.5,65.0,83.0
2016-08-15,46.22867326832561,39.58756613548171,40.98232804939048,53.87026546381915,60.88981046690366,59.86252204516057,60.14033257848436,61.98146649483131,84.0,74.5,74.0,86.0,17.3,19.1,19.3,17.2,84.0,74.5,74.0,86.0
2016-08-16,32.49728834174766,36.158244059643685,23.908176555572254,21.079448483534414,42.50090388608412,39.55950804452927,43.77006271110443,48.920551516465586,60.0,40.0,45.0,63.0,16.9,22.8,22.5,18.5,60.0,40.0,45.0,63.0
2016-08-17,20.16522578386601,18.75,25.77777777777778,32.089493462358654,49.834774216133994,45.0,40.0,57.36316448745289,72.0,45.0,40.0,69.0,16.5,23.25,24.2,19.7,72.0,45.0,40.0,69.0
2016-08-18,23.274466406497602,19.993573020678152,21.564013938786402,25.292181203585066,53.2744664064976,53.83339830279515,47.94589483533209,55.09739373452835,69.0,55.5,53.0,81.0,18.4,22.450000000000003,21.2,16.2,69.0,55.5,53.0,81.0
2016-08-19,29.003085476463404,31.80000000000001,32.94222222222223,24.815767135737758,56.334361825487804,38.0,36.0,54.81576713573776,67.0,38.0,36.0,69.0,19.9,25.5,26.6,18.9,67.0,38.0,36.0,69.0
2016-08-20,32.12616567229319,15.155555555555553,13.688888888888892,60.48994116516085,57.375388557431066,43.0,52.0,62.92713445216583,71.0,43.0,52.0,74.0,19.2,25.6,24.4,20.1,71.0,43.0,52.0,74.0
2016-08-21,34.550477864860696,19.28888888888891,15.07777777777778,43.323534465946466,58.18349262162023,56.0,53.0,60.47479063799235,72.0,56.0,53.0,82.0,19.2,23.799999999999997,24.1,17.6,72.0,56.0,53.0,82.0
2016-08-22,53.759548639316186,9.555555555555557,11.488888888888887,24.423467634305574,61.9656498056166,48.5,48.0,54.423467634305574,78.0,48.5,48.0,64.0,18.9,26.0,25.3,20.1,78.0,48.5,48.0,64.0
2016-08-23,47.87977962947039,11.729999999999999,11.33333333333333,33.838198700279975,62.1779856532094,39.5,42.0,60.32824976790714,65.0,39.5,42.0,61.0,22.2,27.7,27.0,22.8,65.0,39.5,42.0,61.0
