LT,ITF09,ITF1330,ITF18,ITF21,RH09,RH1330,RH18,RH21,RHTR09,RHTR1330,RHTR18,RHTR21,T09,T1330,T18,T21,U09,U1330,U18,U21
2007-05-20,96.2243053532819,95.73066348766041,91.25933210871563,94.05841596111237,26.530381691602376,25.913329359575506,21.25933210871563,24.058415961112374,61.0,51.5,41.0,53.0,8.7,11.1,11.6,9.4,61.0,51.5,41.0,53.0
2007-05-21,99.0,97.99803272449074,94.36333812667706,94.16400779248832,30.99527217065429,28.747540905613423,24.363338126677064,24.164007792488327,74.3968385267941,64.5,54.0,58.0,5.3,9.1,9.3,8.0,88.0,64.5,54.0,58.0
2007-05-22,87.58667623760194,90.07837544520352,88.27436414944435,90.74881117145766,17.586676237601935,20.078375445203516,18.27436414944435,20.74881117145766,42.212667308359336,41.5,34.0,48.0,5.6,10.45,12.2,8.6,49.0,41.5,34.0,48.0
2007-05-23,95.62194343584203,98.36449937617704,99.0,99.0,25.777429294802545,29.205624220221306,31.078803183927743,30.819901856900184,60.0,50.0,49.0,57.0,8.5,13.600000000000001,15.0,12.3,60.0,50.0,49.0,57.0
2007-05-24,98.74969215091193,98.27258508807711,32.46172482477304,25.004579583464263,29.6871151886399,29.090731360096378,42.512758391742324,44.99847347217858,59.0,46.0,85.0,95.0,11.1,14.95,11.0,10.1,59.0,46.0,85.0,95.0
2007-05-25,35.17897508610137,32.128641322557634,73.16094518085566,21.30807319415255,41.60700830463288,42.62378622581412,37.18975040840206,48.691926805847444,90.0,60.0,43.0,72.0,9.7,16.95,20.4,16.1,90.0,60.0,43.0,72.0
2007-05-26,27.644766578217705,99.0,83.71143357943696,60.46442118591956,44.11841114059409,34.44025484984349,35.87833596994085,38.26572701814241,66.0,38.5,39.0,51.0,15.9,21.0,21.5,17.9,66.0,38.5,39.0,51.0
2007-05-27,56.04353361176485,92.90753093555217,99.0,99.0,38.64037850747756,35.51631093766507,30.098486546638526,33.81383805961628,53.0,46.0,36.0,50.0,17.4,18.4,19.8,16.1,53.0,46.0,36.0,50.0
2007-05-28,99.0,99.0,99.0,39.55338029835326,34.71260348463011,32.800203139761166,33.164300589654964,40.14887323388224,46.0,37.5,39.0,52.0,18.0,20.6,20.1,18.4,46.0,37.5,39.0,52.0
2007-05-29,99.0,55.16666666666667,19.566323724752475,29.087141601354478,34.8620751984985,22.5,51.74035969416941,43.63761946621518,47.0,22.5,55.0,54.0,17.7,25.2,21.9,19.2,47.0,22.5,55.0,54.0
2007-05-30,24.437493569560917,25.993571524939885,26.302014773610686,20.46886901205702,45.56250643043908,44.6688094916867,55.43400492453689,50.46886901205701,71.0,69.0,90.0,89.0,15.2,15.350000000000001,14.5,13.1,71.0,69.0,90.0,89.0
2007-05-31,96.20636418599852,89.9591091967349,90.18888824345663,95.33342067753108,26.50795523249815,19.959109196734904,20.188888243456617,25.416775846913843,53.0,32.5,29.0,42.0,11.0,14.45,16.6,14.2,53.0,32.5,29.0,42.0
2007-06-01,95.70068573492931,88.38550754287974,93.28560634572464,94.50190489050603,25.87585716866163,18.385507542879743,23.285606345724645,24.501904890506026,53.0,33.5,46.0,53.0,10.6,12.55,11.2,9.7,53.0,33.5,46.0,53.0
2007-06-02,90.4915773938916,92.97519951223248,91.91440540690886,96.36856795900415,20.491577393891603,22.975199512232493,21.914405406908863,26.710709948755188,43.0,41.0,36.0,46.0,10.2,12.9,14.3,13.5,43.0,41.0,36.0,46.0
2007-06-03,99.0,92.6552714999429,98.7302973717554,99.0,33.86132180632335,22.655271499942906,29.662871714694237,30.46039924358755,63.0,33.5,52.0,56.0,12.2,16.1,13.2,12.4,63.0,33.5,52.0,56.0
2007-06-04,99.0,61.06287546019054,33.95400043292531,34.71466405156575,30.255062178068776,38.21501055422114,42.0153331890249,41.76177864947808,58.0,61.5,83.0,92.0,11.7,14.649999999999999,11.2,9.4,58.0,61.5,83.0,92.0
2007-06-05,98.43473856784449,98.35880611363356,54.93016555033879,99.0,29.293423209805617,29.198507642041946,38.73473173302214,32.37548422893192,60.0,45.5,55.0,49.0,10.6,15.200000000000001,16.8,15.7,60.0,45.5,55.0,49.0
2007-06-06,97.82758596124202,99.0,99.0,36.75778173702148,35.09935712192864,31.53882794404429,32.13193390054028,41.08073942099284,58.0,40.5,38.0,57.0,14.2,18.549999999999997,20.0,17.2,58.0,40.5,38.0,57.0
2007-06-07,21.180493376519074,32.201940090538415,31.013186020869625,24.81381332538099,51.18049337651908,57.40064669684613,42.995604659710125,45.18618667461901,69.0,90.5,67.0,76.0,17.7,15.0,15.2,13.9,69.0,90.5,67.0,76.0
2007-06-08,93.0896237577486,92.04290535550646,91.56488384190905,98.08087107208655,23.08962375774861,22.042905355506463,21.564883841909044,28.85108884010818,40.0,32.5,34.0,54.0,13.4,16.15,15.0,12.1,40.0,32.5,34.0,54.0
2007-06-09,96.81535754875517,96.59605168774581,96.85796094575224,97.0533687222881,27.26919693594396,26.995064609682274,27.3224511821903,27.566710902860134,42.0,38.0,36.0,41.0,15.4,16.95,18.1,16.0,42.0,38.0,36.0,41.0
2007-06-10,99.0,89.31147124577572,87.40421400297984,89.62618019408632,34.29163318374612,19.31147124577572,17.404214002979842,19.626180194086317,57.0,27.5,25.0,34.0,14.1,16.75,16.6,13.4,57.0,27.5,25.0,34.0
2007-06-11,77.20483335459929,88.33077742031746,85.6449389616562,88.0730310344826,12.401611118199762,18.330777420317457,15.6449389616562,18.0730310344826,22.0,29.5,23.0,29.0,13.0,14.65,16.2,14.7,22.0,29.5,23.0,29.0
2007-06-12,93.0896237577486,93.06189673258328,90.89812012819661,99.0,23.08962375774861,23.06189673258328,20.898120128196602,30.636434015244934,40.0,34.5,32.0,57.0,13.4,15.9,15.5,12.2,40.0,34.5,32.0,57.0
2007-06-13,93.10211593656066,92.73268598710087,94.63022145445001,99.0,23.10211593656066,22.73268598710086,24.630221454450012,30.796669402520493,36.0,32.0,36.0,50.0,15.2,16.950000000000003,16.3,14.5,36.0,32.0,36.0,50.0
2007-06-14,99.0,98.84456942638843,98.33003985357135,99.0,30.432454253654655,29.805711782985536,29.162549816964194,33.73041840820625,45.0,41.0,40.0,46.0,16.1,17.35,17.4,17.5,45.0,41.0,40.0,46.0
2007-06-15,96.94764554302546,88.28927639666807,89.10000000000001,99.0,27.43455692878182,28.692381284948496,31.044215816501648,32.14095143364326,33.0,30.5,33.0,40.0,19.7,21.9,21.9,19.1,33.0,30.5,33.0,40.0
2007-06-16,85.46261897820929,76.28071676473311,87.98227474356001,50.42096512654584,36.14723567981277,36.740663913969996,35.00168990792331,39.11686736215713,56.0,40.5,37.0,46.0,15.3,21.25,22.0,20.1,56.0,40.5,37.0,46.0
2007-06-17,29.829146693744786,58.30000000000001,46.35999999999999,29.700841766516653,43.3902844354184,31.5,29.0,42.3330215679568,54.0,31.5,29.0,45.0,19.1,24.7,25.8,21.9,54.0,31.5,29.0,45.0
2007-06-18,39.13777777777775,19.79999999999997,20.888888888888886,35.31906175238774,39.0,32.5,40.0,58.43968725079591,39.0,32.5,40.0,77.0,23.2,28.200000000000003,25.3,18.1,39.0,32.5,40.0,77.0
2007-06-19,24.7567016186128,38.879056566229735,34.62233353605189,25.810537352446783,45.243298381387206,40.37364781125675,41.79255548798271,44.729820882517735,77.0,58.5,59.0,65.0,13.7,16.450000000000003,16.9,16.4,77.0,58.5,59.0,65.0
2007-06-20,23.746973346933142,47.64704664485892,31.720531343146522,24.675465755729444,46.25302665306686,39.35194519958823,41.13312897058468,45.32453424427055,62.0,45.5,43.0,53.0,17.8,20.4,22.2,20.2,62.0,45.5,43.0,53.0
2007-06-21,21.297933080066837,57.75000000000001,46.839999999999996,28.88888888888889,47.180785985642665,32.0,26.0,40.0,51.0,32.0,26.0,40.0,21.6,24.75,25.8,23.5,51.0,32.0,26.0,40.0
2007-06-22,30.668511371374592,28.266666666666676,27.646666666666665,34.59670741579336,56.88950379045819,38.0,37.0,58.8772692840055,70.0,38.0,37.0,64.0,19.3,26.0,26.7,21.5,70.0,38.0,37.0,64.0
2007-06-23,33.474803084349034,12.949999999999992,60.56246569120294,71.40338676782554,57.82493436144968,51.0,67.88750686175942,64.48619810968937,68.0,51.0,91.0,84.0,20.1,24.450000000000003,17.8,18.3,68.0,51.0,91.0,84.0
2007-06-24,20.870912318482198,20.128903046508846,22.82596780542546,22.026618279415786,49.1290876815178,49.871096953491154,52.825967805425456,52.026618279415786,67.0,60.5,65.0,67.0,17.5,19.55,19.3,18.5,67.0,60.5,65.0,67.0
2007-06-25,61.272588540169906,84.85766257732551,82.34217333931187,33.1634188136568,38.19723825930764,35.19717911182225,35.01605016888354,42.27886039544774,47.0,37.0,36.0,50.0,19.3,22.1,22.5,20.0,47.0,37.0,36.0,50.0
2007-06-26,32.80341787564794,24.954387688061324,21.250101588678234,32.80341787564794,42.398860708117354,45.045612311938676,51.250101588678234,42.398860708117354,51.0,51.5,66.0,51.0,19.7,20.6,18.5,19.7,51.0,51.5,66.0,51.0
2007-06-27,17.600000000000005,10.577777777777778,9.893333333333327,15.833333333333332,54.0,42.0,38.0,55.0,54.0,42.0,38.0,55.0,23.4,27.2,28.6,24.3,54.0,42.0,38.0,55.0
2007-06-28,10.966666666666663,7.700000000000032,5.138888888888893,16.03333333333332,49.0,32.5,45.0,59.0,49.0,32.5,45.0,59.0,25.3,29.299999999999997,28.15,26.1,49.0,32.5,45.0,59.0
2007-06-29,11.11111111111111,6.782222222222218,0.5333333333333313,21.333333333333336,50.0,36.0,46.0,60.0,50.0,36.0,46.0,60.0,25.0,29.3,29.8,25.2,50.0,36.0,46.0,60.0
2007-06-30,15.86666666666666,0.0,0.0,6.355555555555559,58.0,35.5,40.0,52.0,58.0,35.5,40.0,52.0,25.8,30.8,31.0,27.4,58.0,35.5,40.0,52.0
2007-07-01,20.888888888888886,30.111111111111118,29.33333333333333,56.08000000000003,40.0,20.0,21.0,29.0,40.0,20.0,21.0,29.0,25.3,28.7,28.5,24.9,40.0,20.0,21.0,29.0
2007-07-02,39.82931764363912,30.97486915321608,85.8,70.86253346484715,40.056894118786964,41.495803720639294,33.48045381326659,37.38453106230109,51.0,43.5,35.0,46.0,18.7,22.15,22.2,19.3,51.0,43.5,35.0,46.0
2007-07-03,96.15271093155765,92.85731889021503,88.60831257557156,91.43134498639954,26.440888664447073,22.857318890215033,18.608312575571556,21.431344986399534,45.0,35.0,28.0,35.0,13.7,15.5,15.8,14.4,45.0,35.0,28.0,35.0
2007-07-04,96.42741862008867,97.03631235945085,94.91738710806699,99.0,26.784273275110834,27.54539044931356,24.917387108066997,31.228531265896468,44.0,38.0,36.0,51.0,14.3,17.3,16.5,14.4,44.0,38.0,36.0,51.0
2007-07-05,98.27394549922163,97.87802292034858,99.0,99.0,29.09243187402704,28.597528650435734,31.153343794402918,31.509356996674658,51.0,39.0,42.0,45.0,13.2,17.5,17.7,16.7,51.0,39.0,42.0,45.0
2007-07-06,49.31759946025297,79.93111447401613,30.22630413303365,39.41963531241228,39.210372927097204,35.672816667387416,41.07942625237374,40.193454895862565,59.0,37.5,42.0,47.0,15.8,22.1,22.6,20.2,59.0,37.5,42.0,47.0
2007-07-07,42.2969412652327,46.360000000000035,42.28,78.10000000000002,39.8053439605735,29.0,28.0,34.80681834933548,45.0,29.0,28.0,35.0,20.8,25.799999999999997,26.2,22.9,45.0,29.0,28.0,35.0
2007-07-08,29.3987704070439,41.7708239794663,43.092971423725146,30.848230670002508,43.533743197652036,60.25297485420947,71.38140571525497,73.8303538659995,64.0,68.5,83.0,94.0,16.2,20.7,20.3,18.7,64.0,68.5,83.0,94.0
2007-07-09,27.29644014316907,22.195883212388132,38.35364840436151,31.59718407709213,55.765480047723024,52.195883212388125,59.45121613478717,57.19906135903071,71.0,63.5,77.0,72.0,18.7,19.5,18.4,18.9,71.0,63.5,77.0,72.0
2007-07-10,24.75239305074443,10.22222222222221,30.826763859402256,56.146813121640804,55.50680704193254,40.0,58.677094144355856,62.306687588805836,60.0,40.0,61.0,84.0,21.6,27.700000000000003,22.3,17.7,60.0,40.0,61.0,84.0
2007-07-11,36.19738900186762,71.9094072184693,99.0,26.164228692484237,41.26753699937746,37.29581294758735,33.47995444873548,44.611923769171916,67.0,52.5,58.0,84.0,14.5,16.950000000000003,13.4,12.0,67.0,52.5,58.0,84.0
2007-07-12,98.12914280630217,98.476993194665,96.22951677897254,85.32886971838576,28.911428507877705,29.34624149333125,26.536895973715673,36.158570362848664,43.0,35.5,30.0,45.0,16.0,19.6,20.8,19.1,43.0,35.5,30.0,45.0
2007-07-13,30.62252915399263,42.62504338635571,97.33087616685128,96.862143517595,56.87417638466421,60.37500619805082,27.913595208564104,27.32767939699375,72.0,74.5,67.0,64.0,18.8,19.25,8.0,8.4,72.0,74.5,67.0,64.0
2007-07-14,96.92923697933321,99.0,99.0,58.32892320155578,27.411546224166518,31.56443698897114,33.419567510320164,38.44670142359697,51.0,50.5,53.0,67.0,12.2,14.75,14.9,13.3,51.0,50.5,53.0,67.0
2007-07-15,36.06662052635619,97.29461490585193,50.933173554472745,56.86448208938977,41.3111264912146,27.868268632314916,39.07345986826502,38.57080660259409,64.0,34.0,47.0,52.0,15.3,19.450000000000003,19.7,17.7,64.0,34.0,47.0,52.0
2007-07-16,46.30399873911209,33.4709768866032,22.37946581998262,21.815387061198326,39.46576281871931,40.54187719832575,47.62053418001738,51.81538706119833,52.0,42.5,56.0,74.0,18.1,22.15,20.1,16.7,52.0,42.5,56.0,74.0
2007-07-17,27.84658843433869,21.765311051712963,23.428787308550714,27.082529113690114,44.05113718855377,48.23468894828704,46.57121269144929,44.305823628769964,93.0,95.0,92.0,87.0,10.1,11.25,11.2,11.3,93.0,95.0,92.0,87.0
2007-07-18,45.35576826779647,24.629474158228845,20.391534306934442,23.394439914416374,39.546121333237586,45.370525841771155,49.608465693065554,53.394439914416374,81.0,87.5,98.0,97.0,10.6,11.6,11.2,12.6,81.0,87.5,98.0,97.0
2007-07-19,20.46886901205702,23.132668299016625,28.60989208374134,24.667322202027464,50.46886901205701,46.86733170098337,43.79670263875289,45.332677797972536,89.0,80.0,81.0,79.0,13.1,13.649999999999999,12.3,13.3,89.0,80.0,81.0,79.0
2007-07-20,38.71076208391741,41.10609691924414,24.753476870033857,25.601815101419074,40.42974597202753,39.90626297294541,45.24652312996614,44.799394966193645,68.0,56.5,61.0,69.0,13.9,16.85,17.7,15.4,68.0,56.5,61.0,69.0
2007-07-21,20.642149197178412,22.04387435320453,20.215036763241336,20.149877143603298,50.64214919717841,52.04387435320454,50.215036763241336,50.14987714360329,92.0,86.0,76.0,80.0,12.6,14.2,15.7,14.8,92.0,86.0,76.0,80.0
2007-07-22,24.26061583070922,23.660513264515686,20.425936087132577,66.36216574491644,54.26061583070923,53.660513264515686,50.42593608713258,66.7275668510167,94.0,69.5,61.0,91.0,13.4,18.4,19.6,17.5,94.0,69.5,61.0,91.0
2007-07-23,28.6877601964793,18.150770547124324,18.72426868809162,36.43509496079119,56.22925339882643,48.92168581624272,53.40533586011452,58.81169832026373,72.0,51.0,54.0,68.0,18.6,22.25,22.8,20.4,72.0,51.0,54.0,68.0
2007-07-24,32.12616567229319,28.361202840771522,19.94274998042109,23.886367840542,57.375388557431066,56.73573276398199,48.37533134653134,53.886367840542,71.0,61.5,52.0,69.0,19.2,21.549999999999997,21.7,18.6,71.0,61.5,52.0,69.0
2007-07-25,22.32444413501903,19.119863768536902,18.355555555555547,24.370202069114253,52.324444135019036,53.89982971067113,44.0,56.41474749431237,67.0,54.5,44.0,58.0,18.6,22.8,24.1,22.5,67.0,54.5,44.0,58.0
2007-07-26,36.14897594288213,16.74166666666666,66.12338316575223,31.478840232799275,59.13183078490189,54.5,65.48511101239585,58.325496382518246,65.0,54.5,70.0,62.0,21.3,23.85,21.8,21.9,65.0,54.5,70.0,62.0
2007-07-27,54.951296101653924,8.249999999999993,7.466666666666659,16.800000000000004,66.26217597458653,47.5,44.0,54.0,67.0,47.5,44.0,54.0,22.8,26.700000000000003,27.6,23.7,67.0,47.5,44.0,54.0
2007-07-28,24.444444444444446,8.472222222222214,10.199999999999996,45.04417105222311,60.0,45.0,42.0,61.90596878703023,60.0,45.0,42.0,64.0,24.5,26.950000000000003,27.3,22.4,60.0,45.0,42.0,64.0
2007-07-29,33.46134631425565,64.60676099868598,35.971709099196836,71.59942762953551,57.820448771418555,64.11599068449998,58.65723636639895,64.5142039470765,65.0,69.5,73.0,89.0,20.9,21.55,19.1,17.3,65.0,69.5,73.0,89.0
2007-07-30,24.152463645164293,20.05538427292081,24.2796014294027,23.427183817677566,45.84753635483571,49.94461572707919,45.7203985705973,46.57281618232243,74.0,73.0,68.0,73.0,14.6,16.299999999999997,16.0,15.1,74.0,73.0,68.0,73.0
2007-07-31,30.450292295603532,57.894462843943856,51.66666666666666,50.59753634607702,56.81676409853451,62.696532132292084,65.0,69.8804927307846,87.0,69.5,65.0,79.0,15.5,21.15,23.8,20.8,87.0,69.5,65.0,79.0
2007-08-01,36.27322230753792,12.794444444444443,21.295555555555534,37.12131065633797,60.26481686387987,45.5,39.0,59.04043688544599,63.0,45.5,39.0,66.0,22.2,25.3,26.3,21.0,63.0,45.5,39.0,66.0
2007-08-02,15.46666666666667,6.136111111111115,0.0,14.311111111111124,54.0,46.5,35.0,56.0,54.0,46.5,35.0,56.0,24.2,27.65,30.2,25.4,54.0,46.5,35.0,56.0
2007-08-03,9.555555555555557,16.75555555555555,31.973333333333358,16.35166947657466,50.0,37.0,36.0,50.159592505366014,50.0,37.0,36.0,51.0,25.7,28.0,26.7,22.7,50.0,37.0,36.0,51.0
2007-08-04,99.0,86.43514488535574,99.0,21.673097203545353,34.89324078346096,36.0648182300546,33.92075435118058,48.32690279645465,58.0,44.0,39.0,74.0,14.1,19.450000000000003,20.5,15.5,58.0,44.0,39.0,74.0
2007-08-05,21.152729056584974,27.975208419522367,30.7250316692374,76.87650638517705,48.847270943415026,43.956168499973884,41.36254177389019,36.874872340239236,67.0,49.0,43.0,50.0,17.4,21.049999999999997,22.3,17.6,67.0,49.0,43.0,50.0
2007-08-06,33.48417985264051,70.39999999999998,58.30000000000001,27.45277815046513,42.171940049119826,34.0,34.0,44.07958788935632,54.0,34.0,34.0,49.0,18.6,23.6,24.7,21.1,54.0,34.0,34.0,49.0
2007-08-07,26.115914053780003,55.99152320521636,31.200000000000006,48.63383023682869,55.37197135126,64.28420057236006,62.0,69.05738819671355,80.0,65.0,62.0,73.0,16.5,22.799999999999997,24.8,22.0,80.0,65.0,62.0,73.0
2007-08-08,39.72033359159066,9.930555555555557,2.6444444444444413,30.33333333333331,71.96667410507155,57.5,58.0,66.0,80.0,57.5,58.0,66.0,21.1,27.25,29.3,26.1,80.0,57.5,58.0,66.0
2007-08-09,40.0954961953902,39.00000000000001,70.31096577780912,69.97332007100566,60.013642313627166,62.0,65.93780684443817,64.28190286728652,69.0,62.0,83.0,80.0,20.5,23.5,18.9,19.1,69.0,62.0,83.0,80.0
2007-08-10,49.483782570731776,23.938888888888883,15.400000000000002,20.559661597178625,61.51548771325627,57.0,52.0,50.55966159717863,68.0,57.0,52.0,67.0,21.2,23.049999999999997,23.7,18.0,68.0,57.0,52.0,67.0
2007-08-11,24.612900273368147,21.625460698884876,17.14188836631044,30.668511371374592,45.38709972663186,52.89754662234869,51.42736045788805,56.88950379045819,75.0,57.5,52.0,70.0,14.2,21.5,22.8,19.3,75.0,57.5,52.0,70.0
2007-08-12,23.339920292857286,17.537483446755736,16.866666666666674,23.24900572530747,46.660079707142714,51.921854308444665,47.0,46.75099427469253,64.0,52.5,47.0,66.0,17.4,22.8,23.4,16.9,64.0,52.5,47.0,66.0
2007-08-13,27.81531661586942,11.227777777777769,5.3777777777777755,19.41254170093476,44.06156112804353,46.5,52.0,50.31545061725731,53.0,46.5,52.0,55.0,19.7,25.700000000000003,27.8,21.4,53.0,46.5,52.0,55.0
2007-08-14,24.250839244371907,10.980555555555556,6.927777777777775,16.611111111111114,54.25083924437191,56.5,48.5,53.0,66.0,56.5,48.5,53.0,19.5,26.65,27.1,23.5,66.0,56.5,48.5,53.0
2007-08-15,63.57093100177221,11.600000000000001,16.622222222222213,57.29464360614941,63.68043315297126,46.0,42.0,62.47066337230705,70.0,46.0,42.0,76.0,21.3,25.65,25.6,19.5,70.0,46.0,42.0,76.0
2007-08-16,28.488448956840145,12.869444444444442,14.622222222222215,20.910556043917712,56.16281631894672,50.5,44.0,50.91055604391771,74.0,50.5,44.0,63.0,18.1,24.35,25.3,19.2,74.0,50.5,44.0,63.0
2007-08-17,21.566836677429862,36.54333333333332,57.199999999999996,23.336903477729535,48.43316332257013,38.5,32.0,46.66309652227047,56.0,38.5,32.0,69.0,20.4,24.3,24.8,16.1,56.0,38.5,32.0,69.0
2007-08-18,21.32889757770517,14.094444444444445,14.42222222222222,45.02440602646166,51.32889757770516,48.5,52.0,60.71777228949452,70.0,48.5,52.0,71.0,17.5,24.1,24.1,20.2,70.0,48.5,52.0,71.0
2007-08-19,73.83363855852775,99.0,57.89947766589319,99.0,37.13274249504002,34.06341523162222,38.4830951130599,34.89964613555261,61.0,43.0,45.0,56.0,14.3,18.85,20.2,14.7,61.0,43.0,45.0,56.0
2007-08-20,31.907343672814612,27.674930205524966,23.95735412340887,25.07001610257757,42.697552109061796,44.108356598158345,46.04264587659113,44.976661299140815,65.0,60.5,65.0,77.0,15.6,17.4,16.9,13.6,65.0,60.5,65.0,77.0
2007-08-21,24.277822421671846,30.959669654961992,27.18337220445789,22.31467023219779,45.72217757832816,43.013443448346,44.2722092651807,52.31467023219779,76.0,57.0,58.0,82.0,14.1,18.0,18.2,15.1,76.0,57.0,58.0,82.0
2007-08-22,45.304149252944164,99.0,99.0,99.0,39.55049582602168,32.07880479866061,30.184872595330525,34.35765673274407,71.0,44.0,40.0,52.0,12.8,17.4,18.0,15.7,71.0,44.0,40.0,52.0
2007-08-23,28.427718796344088,45.60244686410715,48.72510239069413,24.932274928319586,56.1425729321147,60.80034955201531,61.24644319867059,45.067725071680414,88.0,81.5,96.0,94.0,15.1,17.8,15.1,10.3,88.0,81.5,96.0,94.0
2007-08-24,97.00013311221682,95.11221908106057,94.05910359899546,98.04415959171375,27.500166390271016,25.14027385132572,24.059103598995463,28.80519948964219,54.0,37.5,33.0,59.0,11.3,15.950000000000001,17.4,10.6,54.0,37.5,33.0,59.0
2007-08-25,99.0,96.5569345470719,97.72370790531912,99.0,31.936718416989898,26.946168183839877,28.404634881648892,34.577774352305646,55.0,35.0,37.0,73.0,13.5,18.35,18.3,10.1,55.0,35.0,37.0,73.0
2007-08-26,70.68519663093787,99.0,94.92612374857111,39.39218844288446,37.39955960754764,31.99172421637362,35.34524375012109,40.20260385237185,70.0,40.5,43.0,78.0,12.1,18.799999999999997,19.5,11.5,70.0,40.5,43.0,78.0
2007-08-27,97.51706240751636,95.02857488743706,99.0,99.0,28.146328009395457,25.035718609296328,30.22759022235465,32.288807394985156,58.0,43.5,59.0,69.0,10.5,13.35,11.4,9.9,58.0,43.5,59.0,69.0
2007-08-28,98.90931967787911,99.0,36.88261472235428,78.68548356141787,35.007684773061094,34.53991699942517,41.03912842588191,36.72156918971035,80.0,63.5,75.0,86.0,8.8,12.399999999999999,12.5,8.4,80.0,63.5,75.0,86.0
2007-08-29,81.04385398245816,99.0,49.87222861871457,87.30831999670654,36.52170728962219,34.230166325936786,39.163370456041136,35.99082033926216,79.0,62.0,72.0,86.38747336963361,9.7,12.649999999999999,12.4,7.7,79.0,62.0,72.0,88.0
2007-08-30,95.4921487499541,98.49033401256041,73.5101251332261,32.50178867356516,35.29727552966491,35.043192032833865,37.16015888701474,42.499403775478285,71.0,52.5,54.0,69.0,10.9,15.874999999999998,16.4,14.5,71.0,52.5,54.0,69.0
2007-08-31,33.352866921691486,23.593394358114004,20.004454183588855,22.35538400327494,42.215711026102845,46.406605641885996,49.995545816411145,47.64461599672506,93.0,96.5,97.0,97.0,9.4,10.350000000000001,11.5,10.7,93.0,96.5,97.0,97.0
2007-09-01,22.066940470185923,20.004348908083116,21.957195732068023,27.227968791854167,47.933059529814074,50.00434890808312,48.04280426793198,44.25734373604861,97.0,89.5,78.0,74.0,10.8,12.85,14.5,14.0,97.0,89.5,78.0,74.0
2007-09-02,98.95618381037168,97.30925618365512,75.76800072639725,33.47619237693608,35.003713236409176,35.14328337426652,36.968813497762945,42.17460254102131,61.0,45.0,51.0,78.0,13.3,18.6,17.3,12.3,61.0,45.0,51.0,78.0
2007-09-03,32.6106187056979,29.226022141607267,31.141294294356108,22.435592974085257,42.46312709810069,43.591325952797575,42.9529019018813,47.56440702591475,71.0,55.5,55.0,80.0,14.0,18.7,18.6,13.9,71.0,55.5,55.0,80.0
2007-09-04,30.610696948545737,95.81889775894689,94.50735483759264,95.0525267729886,43.12976768381809,26.023622198683615,24.507354837592633,25.065658466235753,68.0,49.0,49.0,60.16419972739816,15.0,12.0,11.0,7.0,68.0,49.0,49.0,64.0
2007-09-05,90.70251153709268,87.4531217805729,88.83933150095623,91.25098539784908,20.702511537092683,17.4531217805729,18.83933150095624,21.250985397849085,49.69149486554303,41.0,41.0,51.007976973852905,4.2,8.35,9.6,2.3,63.0,41.0,41.0,73.0
2007-09-06,91.82607752816241,87.34689616108693,86.1371587856307,91.90545634156362,21.826077528162408,17.346896161086942,16.137158785630703,21.905456341563614,52.38834995852564,30.5,25.0,41.0,4.3,13.15,15.3,12.1,66.0,30.5,25.0,41.0
2007-09-07,99.0,98.19486844546032,95.21259044571065,93.35368209641446,32.893971695711805,28.993585556825398,25.26573805713831,23.353682096414452,55.0,43.5,43.0,56.05500433637109,14.0,15.85,13.7,6.9,55.0,43.5,43.0,60.0
2007-09-08,95.69814089954004,95.39107201852845,92.84529943269067,94.51298560144558,25.87267612442505,25.488840023160545,22.845299432690663,24.512985601445575,62.10125522650828,47.0,42.0,58.83763890052262,6.3,12.35,12.4,3.7,69.0,47.0,42.0,77.0
2007-09-09,94.52136620123518,97.7859062856797,94.42967252462455,96.43833708111575,24.521366201235182,28.482382857099623,24.429672524624543,26.79792135139467,58.85775455318964,68.36524056350103,58.63766551460434,64.32208811255461,6.9,7.85,7.9,7.1,63.0,69.0,59.0,68.0
2007-09-10,99.0,99.0,96.49557873932267,99.0,34.87186781987724,34.020062546644425,35.21223908988791,34.16295521973866,83.7016918270329,81.65713422418105,84.0,82.00011437509967,6.3,7.35,8.1,5.8,93.0,85.0,84.0,94.0
2007-09-11,36.21096328328786,55.902106872822486,25.172562537570453,90.42031598248411,41.263012238904054,38.65236382433708,44.94247915414318,35.727091865891175,83.0,58.5,62.0,56.0,10.9,15.7,17.3,15.1,83.0,58.5,62.0,56.0
2007-09-12,99.0,98.4070246203946,96.21904547483012,97.46876208592847,31.321333987108563,29.258780775493246,26.523806843537663,28.085952607410594,69.0,58.5,54.0,67.0,9.4,11.0,10.7,8.1,69.0,58.5,54.0,67.0
2007-09-13,98.49905481209602,92.55905130665039,89.46092557046362,91.23065782714458,29.37381851512002,22.559051306650392,19.46092557046362,21.230657827144572,70.50492155554471,54.14768059264003,46.71136066417635,50.95918543600098,7.0,7.6,7.9,2.5,75.0,55.5,47.0,72.0
2007-09-14,95.80324673668544,89.94850609628091,88.94672567249626,91.08383320933339,26.004058420856808,19.948506096280916,18.946725672496243,21.08383320933338,62.41660743374482,42.5,40.0,50.60676757940284,5.7,9.95,10.1,5.0,72.0,42.5,40.0,61.0
2007-09-15,93.92906375948937,92.83994478193522,90.87975596298354,92.11526856994226,23.929063759489356,22.83994478193521,20.87975596298355,22.115268569942263,57.43607227613224,46.5,41.0,53.08248482916769,4.6,10.7,11.3,2.5,71.0,46.5,41.0,75.0
