epi_year_week,date,day,iso_week,epi_week,epi_year,date.1,day_off,break_day,holiday,day_off_sat,day_off_sun
2010-50,19.12.10,7,51,50,2010,2010-12-19,1.0,0.0,0.0,0.0,1.0
2010-51,20.12.10,1,52,51,2010,2010-12-20,0.0,0.0,0.0,0.0,0.0
2010-51,21.12.10,2,52,51,2010,2010-12-21,0.0,0.0,0.0,0.0,0.0
2010-51,22.12.10,3,52,51,2010,2010-12-22,0.0,0.0,0.0,0.0,0.0
2010-51,23.12.10,4,52,51,2010,2010-12-23,0.0,0.0,0.0,0.0,0.0
2010-51,24.12.10,5,52,51,2010,2010-12-24,0.0,0.0,0.0,0.0,0.0
2010-51,25.12.10,6,52,51,2010,2010-12-25,1.0,0.0,0.0,1.0,0.0
2010-51,26.12.10,7,52,51,2010,2010-12-26,1.0,0.0,0.0,0.0,1.0
2010-52,27.12.10,1,53,52,2010,2010-12-27,0.0,1.0,0.0,0.0,0.0
2010-52,28.12.10,2,53,52,2010,2010-12-28,0.0,1.0,0.0,0.0,0.0
2010-52,29.12.10,3,53,52,2010,2010-12-29,0.0,1.0,0.0,0.0,0.0
2010-52,30.12.10,4,53,52,2010,2010-12-30,0.0,1.0,0.0,0.0,0.0
2010-52,31.12.10,5,53,52,2010,2010-12-31,0.0,1.0,0.1,0.0,0.0
2011-52,01.01.11,6,1,52,2011,2011-01-01,0.0,1.0,1.0,0.0,0.0
2011-52,02.01.11,7,1,52,2011,2011-01-02,0.0,1.0,1.0,0.0,0.0
2011-01,03.01.11,1,2,1,2011,2011-01-03,0.0,1.0,1.0,0.0,0.0
2011-01,04.01.11,2,2,1,2011,2011-01-04,0.0,1.0,1.0,0.0,0.0
2011-01,05.01.11,3,2,1,2011,2011-01-05,0.0,1.0,1.0,0.0,0.0
2011-01,06.01.11,4,2,1,2011,2011-01-06,0.0,1.0,1.0,0.0,0.0
2011-01,07.01.11,5,2,1,2011,2011-01-07,0.0,1.0,1.0,0.0,0.0
2011-01,08.01.11,6,2,1,2011,2011-01-08,0.0,1.0,1.0,0.0,0.0
2011-01,09.01.11,7,2,1,2011,2011-01-09,0.0,1.0,1.0,0.0,0.0
2011-02,10.01.11,1,3,2,2011,2011-01-10,0.0,0.0,1.0,0.0,0.0
2011-02,11.01.11,2,3,2,2011,2011-01-11,0.0,0.0,0.0,0.0,0.0
2011-02,12.01.11,3,3,2,2011,2011-01-12,0.0,0.0,0.0,0.0,0.0
2011-02,13.01.11,4,3,2,2011,2011-01-13,0.0,0.0,0.0,0.0,0.0
2011-02,14.01.11,5,3,2,2011,2011-01-14,0.0,0.0,0.0,0.0,0.0
2011-02,15.01.11,6,3,2,2011,2011-01-15,1.0,0.0,0.0,1.0,0.0
2011-02,16.01.11,7,3,2,2011,2011-01-16,1.0,0.0,0.0,0.0,1.0
2011-03,17.01.11,1,4,3,2011,2011-01-17,0.0,0.0,0.0,0.0,0.0
2011-03,18.01.11,2,4,3,2011,2011-01-18,0.0,0.0,0.0,0.0,0.0
2011-03,19.01.11,3,4,3,2011,2011-01-19,0.0,0.0,0.0,0.0,0.0
2011-03,20.01.11,4,4,3,2011,2011-01-20,0.0,0.0,0.0,0.0,0.0
2011-03,21.01.11,5,4,3,2011,2011-01-21,0.0,0.0,0.0,0.0,0.0
2011-03,22.01.11,6,4,3,2011,2011-01-22,1.0,0.0,0.0,1.0,0.0
2011-03,23.01.11,7,4,3,2011,2011-01-23,1.0,0.0,0.0,0.0,1.0
2011-04,24.01.11,1,5,4,2011,2011-01-24,0.0,0.0,0.0,0.0,0.0
2011-04,25.01.11,2,5,4,2011,2011-01-25,0.0,0.0,0.0,0.0,0.0
2011-04,26.01.11,3,5,4,2011,2011-01-26,0.0,0.0,0.0,0.0,0.0
2011-04,27.01.11,4,5,4,2011,2011-01-27,0.0,0.0,0.0,0.0,0.0
2011-04,28.01.11,5,5,4,2011,2011-01-28,0.0,0.0,0.0,0.0,0.0
2011-04,29.01.11,6,5,4,2011,2011-01-29,1.0,0.0,0.0,1.0,0.0
2011-04,30.01.11,7,5,4,2011,2011-01-30,1.0,0.0,0.0,0.0,1.0
2011-05,31.01.11,1,6,5,2011,2011-01-31,0.0,0.0,0.0,0.0,0.0
2011-05,01.02.11,2,6,5,2011,2011-02-01,0.0,0.0,0.0,0.0,0.0
2011-05,02.02.11,3,6,5,2011,2011-02-02,0.0,0.0,0.0,0.0,0.0
2011-05,03.02.11,4,6,5,2011,2011-02-03,0.0,0.0,0.0,0.0,0.0
2011-05,04.02.11,5,6,5,2011,2011-02-04,0.0,0.0,0.0,0.0,0.0
2011-05,05.02.11,6,6,5,2011,2011-02-05,1.0,0.0,0.0,1.0,0.0
2011-05,06.02.11,7,6,5,2011,2011-02-06,1.0,0.0,0.0,0.0,1.0
2011-06,07.02.11,1,7,6,2011,2011-02-07,0.0,0.0,0.0,0.0,0.0
2011-06,08.02.11,2,7,6,2011,2011-02-08,0.0,0.0,0.0,0.0,0.0
2011-06,09.02.11,3,7,6,2011,2011-02-09,0.0,0.0,0.0,0.0,0.0
2011-06,10.02.11,4,7,6,2011,2011-02-10,0.0,0.0,0.0,0.0,0.0
2011-06,11.02.11,5,7,6,2011,2011-02-11,0.0,0.0,0.0,0.0,0.0
2011-06,12.02.11,6,7,6,2011,2011-02-12,1.0,0.0,0.0,1.0,0.0
2011-06,13.02.11,7,7,6,2011,2011-02-13,1.0,0.0,0.0,0.0,1.0
2011-07,14.02.11,1,8,7,2011,2011-02-14,0.0,0.1,0.0,0.0,0.0
2011-07,15.02.11,2,8,7,2011,2011-02-15,0.0,0.1,0.0,0.0,0.0
2011-07,16.02.11,3,8,7,2011,2011-02-16,0.0,0.1,0.0,0.0,0.0
2011-07,17.02.11,4,8,7,2011,2011-02-17,0.0,0.1,0.0,0.0,0.0
2011-07,18.02.11,5,8,7,2011,2011-02-18,0.0,0.1,0.0,0.0,0.0
2011-07,19.02.11,6,8,7,2011,2011-02-19,1.0,0.1,0.0,1.0,0.0
2011-07,20.02.11,7,8,7,2011,2011-02-20,1.0,0.1,0.0,0.0,1.0
2011-08,21.02.11,1,9,8,2011,2011-02-21,0.0,0.0,0.0,0.0,0.0
2011-08,22.02.11,2,9,8,2011,2011-02-22,0.0,0.0,0.1,0.0,0.0
2011-08,23.02.11,3,9,8,2011,2011-02-23,0.0,0.0,1.0,0.0,0.0
2011-08,24.02.11,4,9,8,2011,2011-02-24,0.0,0.0,0.0,0.0,0.0
2011-08,25.02.11,5,9,8,2011,2011-02-25,0.0,0.0,0.0,0.0,0.0
2011-08,26.02.11,6,9,8,2011,2011-02-26,1.0,0.0,0.0,1.0,0.0
2011-08,27.02.11,7,9,8,2011,2011-02-27,1.0,0.0,0.0,0.0,1.0
2011-09,28.02.11,1,10,9,2011,2011-02-28,0.0,0.0,0.0,0.0,0.0
2011-09,01.03.11,2,10,9,2011,2011-03-01,0.0,0.0,0.0,0.0,0.0
2011-09,02.03.11,3,10,9,2011,2011-03-02,0.0,0.0,0.0,0.0,0.0
2011-09,03.03.11,4,10,9,2011,2011-03-03,0.0,0.0,0.0,0.0,0.0
2011-09,04.03.11,5,10,9,2011,2011-03-04,0.0,0.0,0.0,0.0,0.0
2011-09,05.03.11,6,10,9,2011,2011-03-05,0.0,0.0,0.1,0.0,0.0
2011-09,06.03.11,7,10,9,2011,2011-03-06,0.0,0.0,1.0,0.0,0.0
2011-10,07.03.11,1,11,10,2011,2011-03-07,0.0,0.0,1.0,0.0,0.0
2011-10,08.03.11,2,11,10,2011,2011-03-08,0.0,0.0,1.0,0.0,0.0
2011-10,09.03.11,3,11,10,2011,2011-03-09,0.0,0.0,0.0,0.0,0.0
2011-10,10.03.11,4,11,10,2011,2011-03-10,0.0,0.0,0.0,0.0,0.0
2011-10,11.03.11,5,11,10,2011,2011-03-11,0.0,0.0,0.0,0.0,0.0
2011-10,12.03.11,6,11,10,2011,2011-03-12,1.0,0.0,0.0,1.0,0.0
2011-10,13.03.11,7,11,10,2011,2011-03-13,1.0,0.0,0.0,0.0,1.0
2011-11,14.03.11,1,12,11,2011,2011-03-14,0.0,0.0,0.0,0.0,0.0
2011-11,15.03.11,2,12,11,2011,2011-03-15,0.0,0.0,0.0,0.0,0.0
2011-11,16.03.11,3,12,11,2011,2011-03-16,0.0,0.0,0.0,0.0,0.0
2011-11,17.03.11,4,12,11,2011,2011-03-17,0.0,0.0,0.0,0.0,0.0
2011-11,18.03.11,5,12,11,2011,2011-03-18,0.0,0.0,0.0,0.0,0.0
2011-11,19.03.11,6,12,11,2011,2011-03-19,1.0,0.0,0.0,1.0,0.0
2011-11,20.03.11,7,12,11,2011,2011-03-20,1.0,0.0,0.0,0.0,1.0
2011-12,21.03.11,1,13,12,2011,2011-03-21,0.0,0.0,0.0,0.0,0.0
2011-12,22.03.11,2,13,12,2011,2011-03-22,0.0,0.0,0.0,0.0,0.0
2011-12,23.03.11,3,13,12,2011,2011-03-23,0.0,0.0,0.0,0.0,0.0
2011-12,24.03.11,4,13,12,2011,2011-03-24,0.0,0.0,0.0,0.0,0.0
2011-12,25.03.11,5,13,12,2011,2011-03-25,0.0,0.0,0.0,0.0,0.0
2011-12,26.03.11,6,13,12,2011,2011-03-26,1.0,0.0,0.0,1.0,0.0
2011-12,27.03.11,7,13,12,2011,2011-03-27,1.0,1.0,0.0,0.0,1.0
2011-13,28.03.11,1,14,13,2011,2011-03-28,0.0,1.0,0.0,0.0,0.0
2011-13,29.03.11,2,14,13,2011,2011-03-29,0.0,1.0,0.0,0.0,0.0
2011-13,30.03.11,3,14,13,2011,2011-03-30,0.0,1.0,0.0,0.0,0.0
2011-13,31.03.11,4,14,13,2011,2011-03-31,0.0,1.0,0.0,0.0,0.0
2011-13,01.04.11,5,14,13,2011,2011-04-01,0.0,1.0,0.0,0.0,0.0
2011-13,02.04.11,6,14,13,2011,2011-04-02,1.0,1.0,0.0,1.0,0.0
2011-13,03.04.11,7,14,13,2011,2011-04-03,1.0,1.0,0.0,0.0,1.0
2011-14,04.04.11,1,15,14,2011,2011-04-04,0.0,0.0,0.0,0.0,0.0
2011-14,05.04.11,2,15,14,2011,2011-04-05,0.0,0.0,0.0,0.0,0.0
2011-14,06.04.11,3,15,14,2011,2011-04-06,0.0,0.0,0.0,0.0,0.0
2011-14,07.04.11,4,15,14,2011,2011-04-07,0.0,0.0,0.0,0.0,0.0
2011-14,08.04.11,5,15,14,2011,2011-04-08,0.0,0.0,0.0,0.0,0.0
2011-14,09.04.11,6,15,14,2011,2011-04-09,1.0,0.0,0.0,1.0,0.0
2011-14,10.04.11,7,15,14,2011,2011-04-10,1.0,0.0,0.0,0.0,1.0
2011-15,11.04.11,1,16,15,2011,2011-04-11,0.0,0.0,0.0,0.0,0.0
2011-15,12.04.11,2,16,15,2011,2011-04-12,0.0,0.0,0.0,0.0,0.0
2011-15,13.04.11,3,16,15,2011,2011-04-13,0.0,0.0,0.0,0.0,0.0
2011-15,14.04.11,4,16,15,2011,2011-04-14,0.0,0.0,0.0,0.0,0.0
2011-15,15.04.11,5,16,15,2011,2011-04-15,0.0,0.0,0.0,0.0,0.0
2011-15,16.04.11,6,16,15,2011,2011-04-16,1.0,0.0,0.0,1.0,0.0
2011-15,17.04.11,7,16,15,2011,2011-04-17,1.0,0.0,0.0,0.0,1.0
2011-16,18.04.11,1,17,16,2011,2011-04-18,0.0,0.0,0.0,0.0,0.0
2011-16,19.04.11,2,17,16,2011,2011-04-19,0.0,0.0,0.0,0.0,0.0
2011-16,20.04.11,3,17,16,2011,2011-04-20,0.0,0.0,0.0,0.0,0.0
2011-16,21.04.11,4,17,16,2011,2011-04-21,0.0,0.0,0.0,0.0,0.0
2011-16,22.04.11,5,17,16,2011,2011-04-22,0.0,0.0,0.0,0.0,0.0
2011-16,23.04.11,6,17,16,2011,2011-04-23,1.0,0.0,0.0,1.0,0.0
2011-16,24.04.11,7,17,16,2011,2011-04-24,1.0,0.0,0.0,0.0,1.0
2011-17,25.04.11,1,18,17,2011,2011-04-25,0.0,0.0,0.0,0.0,0.0
2011-17,26.04.11,2,18,17,2011,2011-04-26,0.0,0.0,0.0,0.0,0.0
2011-17,27.04.11,3,18,17,2011,2011-04-27,0.0,0.0,0.0,0.0,0.0
2011-17,28.04.11,4,18,17,2011,2011-04-28,0.0,0.0,0.0,0.0,0.0
2011-17,29.04.11,5,18,17,2011,2011-04-29,0.0,0.0,0.0,0.0,0.0
2011-17,30.04.11,6,18,17,2011,2011-04-30,0.0,0.0,1.0,0.0,0.0
2011-17,01.05.11,7,18,17,2011,2011-05-01,0.0,0.0,1.0,0.0,0.0
2011-18,02.05.11,1,19,18,2011,2011-05-02,0.0,0.0,1.0,0.0,0.0
2011-18,03.05.11,2,19,18,2011,2011-05-03,0.0,0.0,0.0,0.0,0.0
2011-18,04.05.11,3,19,18,2011,2011-05-04,0.0,0.0,0.0,0.0,0.0
2011-18,05.05.11,4,19,18,2011,2011-05-05,0.0,0.0,0.0,0.0,0.0
2011-18,06.05.11,5,19,18,2011,2011-05-06,0.0,0.0,0.0,0.0,0.0
2011-18,07.05.11,6,19,18,2011,2011-05-07,0.0,0.0,1.0,0.0,0.0
2011-18,08.05.11,7,19,18,2011,2011-05-08,0.0,0.0,1.0,0.0,0.0
2011-19,09.05.11,1,20,19,2011,2011-05-09,0.0,0.0,1.0,0.0,0.0
2011-19,10.05.11,2,20,19,2011,2011-05-10,0.0,0.0,0.0,0.0,0.0
2011-19,11.05.11,3,20,19,2011,2011-05-11,0.0,0.0,0.0,0.0,0.0
2011-19,12.05.11,4,20,19,2011,2011-05-12,0.0,0.0,0.0,0.0,0.0
2011-19,13.05.11,5,20,19,2011,2011-05-13,0.0,0.0,0.0,0.0,0.0
2011-19,14.05.11,6,20,19,2011,2011-05-14,1.0,0.0,0.0,1.0,0.0
2011-19,15.05.11,7,20,19,2011,2011-05-15,1.0,0.0,0.0,0.0,1.0
2011-20,16.05.11,1,21,20,2011,2011-05-16,0.0,0.0,0.0,0.0,0.0
2011-20,17.05.11,2,21,20,2011,2011-05-17,0.0,0.0,0.0,0.0,0.0
2011-20,18.05.11,3,21,20,2011,2011-05-18,0.0,0.0,0.0,0.0,0.0
2011-20,19.05.11,4,21,20,2011,2011-05-19,0.0,0.0,0.0,0.0,0.0
2011-20,20.05.11,5,21,20,2011,2011-05-20,0.0,0.0,0.0,0.0,0.0
2011-20,21.05.11,6,21,20,2011,2011-05-21,1.0,0.0,0.0,1.0,0.0
2011-20,22.05.11,7,21,20,2011,2011-05-22,1.0,0.0,0.0,0.0,1.0
2011-21,23.05.11,1,22,21,2011,2011-05-23,0.0,0.0,0.0,0.0,0.0
2011-21,24.05.11,2,22,21,2011,2011-05-24,0.0,0.0,0.0,0.0,0.0
2011-21,25.05.11,3,22,21,2011,2011-05-25,0.0,0.0,0.0,0.0,0.0
2011-21,26.05.11,4,22,21,2011,2011-05-26,0.0,0.0,0.0,0.0,0.0
2011-21,27.05.11,5,22,21,2011,2011-05-27,0.0,0.0,0.0,0.0,0.0
2011-21,28.05.11,6,22,21,2011,2011-05-28,1.0,0.0,0.0,1.0,0.0
2011-21,29.05.11,7,22,21,2011,2011-05-29,1.0,0.0,0.0,0.0,1.0
2011-22,30.05.11,1,23,22,2011,2011-05-30,0.0,0.0,0.0,0.0,0.0
2011-22,31.05.11,2,23,22,2011,2011-05-31,0.0,1.0,0.0,0.0,0.0
2011-22,01.06.11,3,23,22,2011,2011-06-01,0.0,1.0,0.0,0.0,0.0
2011-22,02.06.11,4,23,22,2011,2011-06-02,0.0,1.0,0.0,0.0,0.0
2011-22,03.06.11,5,23,22,2011,2011-06-03,0.0,1.0,0.0,0.0,0.0
2011-22,04.06.11,6,23,22,2011,2011-06-04,1.0,1.0,0.0,1.0,0.0
2011-22,05.06.11,7,23,22,2011,2011-06-05,1.0,1.0,0.0,0.0,1.0
2011-23,06.06.11,1,24,23,2011,2011-06-06,0.0,1.0,0.0,0.0,0.0
2011-23,07.06.11,2,24,23,2011,2011-06-07,0.0,1.0,0.0,0.0,0.0
2011-23,08.06.11,3,24,23,2011,2011-06-08,0.0,1.0,0.0,0.0,0.0
2011-23,09.06.11,4,24,23,2011,2011-06-09,0.0,1.0,0.0,0.0,0.0
2011-23,10.06.11,5,24,23,2011,2011-06-10,0.0,1.0,0.0,0.0,0.0
2011-23,11.06.11,6,24,23,2011,2011-06-11,0.0,1.0,1.0,0.0,0.0
2011-23,12.06.11,7,24,23,2011,2011-06-12,0.0,1.0,1.0,0.0,0.0
2011-24,13.06.11,1,25,24,2011,2011-06-13,0.0,1.0,1.0,0.0,0.0
2011-24,14.06.11,2,25,24,2011,2011-06-14,0.0,1.0,0.0,0.0,0.0
2011-24,15.06.11,3,25,24,2011,2011-06-15,0.0,1.0,0.0,0.0,0.0
2011-24,16.06.11,4,25,24,2011,2011-06-16,0.0,1.0,0.0,0.0,0.0
2011-24,17.06.11,5,25,24,2011,2011-06-17,0.0,1.0,0.0,0.0,0.0
2011-24,18.06.11,6,25,24,2011,2011-06-18,1.0,1.0,0.0,1.0,0.0
2011-24,19.06.11,7,25,24,2011,2011-06-19,1.0,1.0,0.0,0.0,1.0
2011-25,20.06.11,1,26,25,2011,2011-06-20,0.0,1.0,0.0,0.0,0.0
2011-25,21.06.11,2,26,25,2011,2011-06-21,0.0,1.0,0.0,0.0,0.0
2011-25,22.06.11,3,26,25,2011,2011-06-22,0.0,1.0,0.0,0.0,0.0
2011-25,23.06.11,4,26,25,2011,2011-06-23,0.0,1.0,0.0,0.0,0.0
2011-25,24.06.11,5,26,25,2011,2011-06-24,0.0,1.0,0.0,0.0,0.0
2011-25,25.06.11,6,26,25,2011,2011-06-25,1.0,1.0,0.0,1.0,0.0
2011-25,26.06.11,7,26,25,2011,2011-06-26,1.0,1.0,0.0,0.0,1.0
2011-26,27.06.11,1,27,26,2011,2011-06-27,0.0,1.0,0.0,0.0,0.0
2011-26,28.06.11,2,27,26,2011,2011-06-28,0.0,1.0,0.0,0.0,0.0
2011-26,29.06.11,3,27,26,2011,2011-06-29,0.0,1.0,0.0,0.0,0.0
2011-26,30.06.11,4,27,26,2011,2011-06-30,0.0,1.0,0.0,0.0,0.0
2011-26,01.07.11,5,27,26,2011,2011-07-01,0.0,1.0,0.0,0.0,0.0
2011-26,02.07.11,6,27,26,2011,2011-07-02,1.0,1.0,0.0,1.0,0.0
2011-26,03.07.11,7,27,26,2011,2011-07-03,1.0,1.0,0.0,0.0,1.0
2011-27,04.07.11,1,28,27,2011,2011-07-04,0.0,1.0,0.0,0.0,0.0
2011-27,05.07.11,2,28,27,2011,2011-07-05,0.0,1.0,0.0,0.0,0.0
2011-27,06.07.11,3,28,27,2011,2011-07-06,0.0,1.0,0.0,0.0,0.0
2011-27,07.07.11,4,28,27,2011,2011-07-07,0.0,1.0,0.0,0.0,0.0
2011-27,08.07.11,5,28,27,2011,2011-07-08,0.0,1.0,0.0,0.0,0.0
2011-27,09.07.11,6,28,27,2011,2011-07-09,1.0,1.0,0.0,1.0,0.0
2011-27,10.07.11,7,28,27,2011,2011-07-10,1.0,1.0,0.0,0.0,1.0
2011-28,11.07.11,1,29,28,2011,2011-07-11,0.0,1.0,0.0,0.0,0.0
2011-28,12.07.11,2,29,28,2011,2011-07-12,0.0,1.0,0.0,0.0,0.0
2011-28,13.07.11,3,29,28,2011,2011-07-13,0.0,1.0,0.0,0.0,0.0
2011-28,14.07.11,4,29,28,2011,2011-07-14,0.0,1.0,0.0,0.0,0.0
2011-28,15.07.11,5,29,28,2011,2011-07-15,0.0,1.0,0.0,0.0,0.0
2011-28,16.07.11,6,29,28,2011,2011-07-16,1.0,1.0,0.0,1.0,0.0
2011-28,17.07.11,7,29,28,2011,2011-07-17,1.0,1.0,0.0,0.0,1.0
2011-29,18.07.11,1,30,29,2011,2011-07-18,0.0,1.0,0.0,0.0,0.0
2011-29,19.07.11,2,30,29,2011,2011-07-19,0.0,1.0,0.0,0.0,0.0
2011-29,20.07.11,3,30,29,2011,2011-07-20,0.0,1.0,0.0,0.0,0.0
2011-29,21.07.11,4,30,29,2011,2011-07-21,0.0,1.0,0.0,0.0,0.0
2011-29,22.07.11,5,30,29,2011,2011-07-22,0.0,1.0,0.0,0.0,0.0
2011-29,23.07.11,6,30,29,2011,2011-07-23,1.0,1.0,0.0,1.0,0.0
2011-29,24.07.11,7,30,29,2011,2011-07-24,1.0,1.0,0.0,0.0,1.0
2011-30,25.07.11,1,31,30,2011,2011-07-25,0.0,1.0,0.0,0.0,0.0
2011-30,26.07.11,2,31,30,2011,2011-07-26,0.0,1.0,0.0,0.0,0.0
2011-30,27.07.11,3,31,30,2011,2011-07-27,0.0,1.0,0.0,0.0,0.0
2011-30,28.07.11,4,31,30,2011,2011-07-28,0.0,1.0,0.0,0.0,0.0
2011-30,29.07.11,5,31,30,2011,2011-07-29,0.0,1.0,0.0,0.0,0.0
2011-30,30.07.11,6,31,30,2011,2011-07-30,1.0,1.0,0.0,1.0,0.0
2011-30,31.07.11,7,31,30,2011,2011-07-31,1.0,1.0,0.0,0.0,1.0
2011-31,01.08.11,1,32,31,2011,2011-08-01,0.0,1.0,0.0,0.0,0.0
2011-31,02.08.11,2,32,31,2011,2011-08-02,0.0,1.0,0.0,0.0,0.0
2011-31,03.08.11,3,32,31,2011,2011-08-03,0.0,1.0,0.0,0.0,0.0
2011-31,04.08.11,4,32,31,2011,2011-08-04,0.0,1.0,0.0,0.0,0.0
2011-31,05.08.11,5,32,31,2011,2011-08-05,0.0,1.0,0.0,0.0,0.0
2011-31,06.08.11,6,32,31,2011,2011-08-06,1.0,1.0,0.0,1.0,0.0
2011-31,07.08.11,7,32,31,2011,2011-08-07,1.0,1.0,0.0,0.0,1.0
2011-32,08.08.11,1,33,32,2011,2011-08-08,0.0,1.0,0.0,0.0,0.0
2011-32,09.08.11,2,33,32,2011,2011-08-09,0.0,1.0,0.0,0.0,0.0
2011-32,10.08.11,3,33,32,2011,2011-08-10,0.0,1.0,0.0,0.0,0.0
2011-32,11.08.11,4,33,32,2011,2011-08-11,0.0,1.0,0.0,0.0,0.0
2011-32,12.08.11,5,33,32,2011,2011-08-12,0.0,1.0,0.0,0.0,0.0
2011-32,13.08.11,6,33,32,2011,2011-08-13,1.0,1.0,0.0,1.0,0.0
2011-32,14.08.11,7,33,32,2011,2011-08-14,1.0,1.0,0.0,0.0,1.0
2011-33,15.08.11,1,34,33,2011,2011-08-15,0.0,1.0,0.0,0.0,0.0
2011-33,16.08.11,2,34,33,2011,2011-08-16,0.0,1.0,0.0,0.0,0.0
2011-33,17.08.11,3,34,33,2011,2011-08-17,0.0,1.0,0.0,0.0,0.0
2011-33,18.08.11,4,34,33,2011,2011-08-18,0.0,1.0,0.0,0.0,0.0
2011-33,19.08.11,5,34,33,2011,2011-08-19,0.0,1.0,0.0,0.0,0.0
2011-33,20.08.11,6,34,33,2011,2011-08-20,1.0,1.0,0.0,1.0,0.0
2011-33,21.08.11,7,34,33,2011,2011-08-21,1.0,1.0,0.0,0.0,1.0
2011-34,22.08.11,1,35,34,2011,2011-08-22,0.0,1.0,0.0,0.0,0.0
2011-34,23.08.11,2,35,34,2011,2011-08-23,0.0,1.0,0.0,0.0,0.0
2011-34,24.08.11,3,35,34,2011,2011-08-24,0.0,1.0,0.0,0.0,0.0
2011-34,25.08.11,4,35,34,2011,2011-08-25,0.0,1.0,0.0,0.0,0.0
2011-34,26.08.11,5,35,34,2011,2011-08-26,0.0,1.0,0.0,0.0,0.0
2011-34,27.08.11,6,35,34,2011,2011-08-27,1.0,1.0,0.0,1.0,0.0
2011-34,28.08.11,7,35,34,2011,2011-08-28,1.0,1.0,0.0,0.0,1.0
2011-35,29.08.11,1,36,35,2011,2011-08-29,0.0,1.0,0.0,0.0,0.0
2011-35,30.08.11,2,36,35,2011,2011-08-30,0.0,1.0,0.0,0.0,0.0
2011-35,31.08.11,3,36,35,2011,2011-08-31,0.0,1.0,0.0,0.0,0.0
2011-35,01.09.11,4,36,35,2011,2011-09-01,0.0,0.0,0.0,0.0,0.0
2011-35,02.09.11,5,36,35,2011,2011-09-02,0.0,0.0,0.0,0.0,0.0
2011-35,03.09.11,6,36,35,2011,2011-09-03,1.0,0.0,0.0,1.0,0.0
2011-35,04.09.11,7,36,35,2011,2011-09-04,1.0,0.0,0.0,0.0,1.0
2011-36,05.09.11,1,37,36,2011,2011-09-05,0.0,0.0,0.0,0.0,0.0
2011-36,06.09.11,2,37,36,2011,2011-09-06,0.0,0.0,0.0,0.0,0.0
2011-36,07.09.11,3,37,36,2011,2011-09-07,0.0,0.0,0.0,0.0,0.0
2011-36,08.09.11,4,37,36,2011,2011-09-08,0.0,0.0,0.0,0.0,0.0
2011-36,09.09.11,5,37,36,2011,2011-09-09,0.0,0.0,0.0,0.0,0.0
2011-36,10.09.11,6,37,36,2011,2011-09-10,1.0,0.0,0.0,1.0,0.0
2011-36,11.09.11,7,37,36,2011,2011-09-11,1.0,0.0,0.0,0.0,1.0
2011-37,12.09.11,1,38,37,2011,2011-09-12,0.0,0.0,0.0,0.0,0.0
2011-37,13.09.11,2,38,37,2011,2011-09-13,0.0,0.0,0.0,0.0,0.0
2011-37,14.09.11,3,38,37,2011,2011-09-14,0.0,0.0,0.0,0.0,0.0
2011-37,15.09.11,4,38,37,2011,2011-09-15,0.0,0.0,0.0,0.0,0.0
2011-37,16.09.11,5,38,37,2011,2011-09-16,0.0,0.0,0.0,0.0,0.0
2011-37,17.09.11,6,38,37,2011,2011-09-17,1.0,0.0,0.0,1.0,0.0
2011-37,18.09.11,7,38,37,2011,2011-09-18,1.0,0.0,0.0,0.0,1.0
2011-38,19.09.11,1,39,38,2011,2011-09-19,0.0,0.0,0.0,0.0,0.0
2011-38,20.09.11,2,39,38,2011,2011-09-20,0.0,0.0,0.0,0.0,0.0
2011-38,21.09.11,3,39,38,2011,2011-09-21,0.0,0.0,0.0,0.0,0.0
2011-38,22.09.11,4,39,38,2011,2011-09-22,0.0,0.0,0.0,0.0,0.0
2011-38,23.09.11,5,39,38,2011,2011-09-23,0.0,0.0,0.0,0.0,0.0
2011-38,24.09.11,6,39,38,2011,2011-09-24,1.0,0.0,0.0,1.0,0.0
2011-38,25.09.11,7,39,38,2011,2011-09-25,1.0,0.0,0.0,0.0,1.0
2011-39,26.09.11,1,40,39,2011,2011-09-26,0.0,0.0,0.0,0.0,0.0
2011-39,27.09.11,2,40,39,2011,2011-09-27,0.0,0.0,0.0,0.0,0.0
2011-39,28.09.11,3,40,39,2011,2011-09-28,0.0,0.0,0.0,0.0,0.0
2011-39,29.09.11,4,40,39,2011,2011-09-29,0.0,0.0,0.0,0.0,0.0
2011-39,30.09.11,5,40,39,2011,2011-09-30,0.0,0.0,0.0,0.0,0.0
2011-39,01.10.11,6,40,39,2011,2011-10-01,1.0,0.0,0.0,1.0,0.0
2011-39,02.10.11,7,40,39,2011,2011-10-02,1.0,0.0,0.0,0.0,1.0
2011-40,03.10.11,1,41,40,2011,2011-10-03,0.0,0.0,0.0,0.0,0.0
2011-40,04.10.11,2,41,40,2011,2011-10-04,0.0,0.0,0.0,0.0,0.0
2011-40,05.10.11,3,41,40,2011,2011-10-05,0.0,0.0,0.0,0.0,0.0
2011-40,06.10.11,4,41,40,2011,2011-10-06,0.0,0.0,0.0,0.0,0.0
2011-40,07.10.11,5,41,40,2011,2011-10-07,0.0,0.0,0.0,0.0,0.0
2011-40,08.10.11,6,41,40,2011,2011-10-08,1.0,0.0,0.0,1.0,0.0
2011-40,09.10.11,7,41,40,2011,2011-10-09,1.0,0.0,0.0,0.0,1.0
2011-41,10.10.11,1,42,41,2011,2011-10-10,0.0,0.0,0.0,0.0,0.0
