date,year,isoWeek,month,day,epi_week,epi_year,meanTemp,count
2012-06-19,2012,25,6,2,25,2012,23.2249999999999,89.5714285714285
2012-06-20,2012,25,6,3,25,2012,22.6999999999999,89.5714285714285
2012-06-21,2012,25,6,4,25,2012,25.4374999999999,89.5714285714285
2012-06-22,2012,25,6,5,25,2012,26.15,89.5714285714285
2012-06-23,2012,25,6,6,25,2012,25.8375,89.5714285714285
2012-06-24,2012,25,6,7,25,2012,26.5374999999999,89.5714285714285
2012-06-25,2012,26,6,1,26,2012,26.5,86.4285714285714
2012-06-26,2012,26,6,2,26,2012,26.85,86.4285714285714
2012-06-27,2012,26,6,3,26,2012,23.2375,86.4285714285714
2012-06-28,2012,26,6,4,26,2012,22.5999999999999,86.4285714285714
2012-06-29,2012,26,6,5,26,2012,23.3875,86.4285714285714
2012-06-30,2012,26,6,6,26,2012,21.0375,86.4285714285714
2012-07-01,2012,26,7,7,26,2012,20.625,86.4285714285714
2012-07-02,2012,27,7,1,27,2012,20.8624999999999,95.5714285714285
2012-07-03,2012,27,7,2,27,2012,22.7375,95.5714285714285
2012-07-04,2012,27,7,3,27,2012,23.5374999999999,95.5714285714285
2012-07-05,2012,27,7,4,27,2012,24.45,95.5714285714285
2012-07-06,2012,27,7,5,27,2012,25.4,95.5714285714285
2012-07-07,2012,27,7,6,27,2012,27.0625,95.5714285714285
2012-07-08,2012,27,7,7,27,2012,24.7875,95.5714285714285
2012-07-09,2012,28,7,1,28,2012,23.15,89.7142857142857
2012-07-10,2012,28,7,2,28,2012,22.825,89.7142857142857
2012-07-11,2012,28,7,3,28,2012,21.1625,89.7142857142857
2012-07-12,2012,28,7,4,28,2012,22.15,89.7142857142857
2012-07-13,2012,28,7,5,28,2012,21.3125,89.7142857142857
2012-07-14,2012,28,7,6,28,2012,21.0875,89.7142857142857
2012-07-15,2012,28,7,7,28,2012,21.2875,89.7142857142857
2012-07-16,2012,29,7,1,29,2012,23.325,101.285714285714
2012-07-17,2012,29,7,2,29,2012,25.825,101.285714285714
2012-07-18,2012,29,7,3,29,2012,27.175,101.285714285714
2012-07-19,2012,29,7,4,29,2012,24.4375,101.285714285714
2012-07-20,2012,29,7,5,29,2012,24.4124999999999,101.285714285714
2012-07-21,2012,29,7,6,29,2012,20.825,101.285714285714
2012-07-22,2012,29,7,7,29,2012,20.4999999999999,101.285714285714
2012-07-23,2012,30,7,1,30,2012,23.8375,117.142857142857
2012-07-24,2012,30,7,2,30,2012,22.1375,117.142857142857
2012-07-25,2012,30,7,3,30,2012,21.3375,117.142857142857
2012-07-26,2012,30,7,4,30,2012,20.325,117.142857142857
2012-07-27,2012,30,7,5,30,2012,20.8874999999999,117.142857142857
2012-07-28,2012,30,7,6,30,2012,20.025,117.142857142857
2012-07-29,2012,30,7,7,30,2012,18.3375,117.142857142857
2012-07-30,2012,31,7,1,31,2012,21.6125,115.714285714285
2012-07-31,2012,31,7,2,31,2012,22.0571428571428,115.714285714285
2012-08-01,2012,31,8,3,31,2012,21.9625,115.714285714285
2012-08-02,2012,31,8,4,31,2012,21.4749999999999,115.714285714285
2012-08-03,2012,31,8,5,31,2012,19.85,115.714285714285
2012-08-04,2012,31,8,6,31,2012,21.4,115.714285714285
2012-08-05,2012,31,8,7,31,2012,23.8,115.714285714285
2012-08-06,2012,32,8,1,32,2012,26.3857142857142,108.428571428571
2012-08-07,2012,32,8,2,32,2012,25.825,108.428571428571
2012-08-08,2012,32,8,3,32,2012,25.0125,108.428571428571
2012-08-09,2012,32,8,4,32,2012,19.8749999999999,108.428571428571
2012-08-10,2012,32,8,5,32,2012,19.05,108.428571428571
2012-08-11,2012,32,8,6,32,2012,17.3125,108.428571428571
2012-08-12,2012,32,8,7,32,2012,17.525,108.428571428571
2012-08-13,2012,33,8,1,33,2012,19.3875,121.571428571428
2012-08-14,2012,33,8,2,33,2012,21.4,121.571428571428
2012-08-15,2012,33,8,3,33,2012,19.025,121.571428571428
2012-08-16,2012,33,8,4,33,2012,19.825,121.571428571428
2012-08-17,2012,33,8,5,33,2012,22.375,121.571428571428
2012-08-18,2012,33,8,6,33,2012,21.4749999999999,121.571428571428
2012-08-19,2012,33,8,7,33,2012,19.2625,121.571428571428
2012-08-20,2012,34,8,1,34,2012,19.05,132.428571428571
2012-08-21,2012,34,8,2,34,2012,16.275,132.428571428571
2012-08-22,2012,34,8,3,34,2012,15.55,132.428571428571
2012-08-23,2012,34,8,4,34,2012,15.95,132.428571428571
2012-08-24,2012,34,8,5,34,2012,19.3,132.428571428571
2012-08-25,2012,34,8,6,34,2012,21.4,132.428571428571
2012-08-26,2012,34,8,7,34,2012,21.125,132.428571428571
2012-08-27,2012,35,8,1,35,2012,20.3375,126
2012-08-28,2012,35,8,2,35,2012,21.525,126
2012-08-29,2012,35,8,3,35,2012,16.5875,126
2012-08-30,2012,35,8,4,35,2012,18.875,126
2012-08-31,2012,35,8,5,35,2012,18.725,126
2012-09-01,2012,35,9,6,35,2012,21.3125,126
2012-09-02,2012,35,9,7,35,2012,12.2714285714285,126
2012-09-03,2012,36,9,1,36,2012,9.45,133.142857142857
2012-09-04,2012,36,9,2,36,2012,11.1875,133.142857142857
2012-09-05,2012,36,9,3,36,2012,13.2875,133.142857142857
2012-09-06,2012,36,9,4,36,2012,14.0125,133.142857142857
2012-09-07,2012,36,9,5,36,2012,16.8499999999999,133.142857142857
2012-09-08,2012,36,9,6,36,2012,18.6874999999999,133.142857142857
2012-09-09,2012,36,9,7,36,2012,18.1625,133.142857142857
2012-09-10,2012,37,9,1,37,2012,17.7375,177.857142857142
2012-09-11,2012,37,9,2,37,2012,13.375,177.857142857142
2012-09-12,2012,37,9,3,37,2012,10.725,177.857142857142
2012-09-13,2012,37,9,4,37,2012,11.85,177.857142857142
2012-09-14,2012,37,9,5,37,2012,14.6499999999999,177.857142857142
2012-09-15,2012,37,9,6,37,2012,14.9875,177.857142857142
2012-09-16,2012,37,9,7,37,2012,15.9875,177.857142857142
2012-09-17,2012,38,9,1,38,2012,16.175,312.714285714285
2012-09-18,2012,38,9,2,38,2012,14.4375,312.714285714285
2012-09-19,2012,38,9,3,38,2012,15.6125,312.714285714285
2012-09-20,2012,38,9,4,38,2012,11.6625,312.714285714285
2012-09-21,2012,38,9,5,38,2012,9.625,312.714285714285
2012-09-22,2012,38,9,6,38,2012,11.0999999999999,312.714285714285
2012-09-23,2012,38,9,7,38,2012,10.875,312.714285714285
2012-09-24,2012,39,9,1,39,2012,11.7,307.285714285714
2012-09-25,2012,39,9,2,39,2012,10.2375,307.285714285714
2012-09-26,2012,39,9,3,39,2012,13.2,307.285714285714
2012-09-27,2012,39,9,4,39,2012,12.25,307.285714285714
2012-09-28,2012,39,9,5,39,2012,10.975,307.285714285714
2012-09-29,2012,39,9,6,39,2012,9.375,307.285714285714
2012-09-30,2012,39,9,7,39,2012,9.6,307.285714285714
2012-10-01,2012,40,10,1,40,2012,10.3624999999999,296.285714285714
2012-10-02,2012,40,10,2,40,2012,12.4874999999999,296.285714285714
2012-10-03,2012,40,10,3,40,2012,11.2,296.285714285714
2012-10-04,2012,40,10,4,40,2012,9.3,296.285714285714
2012-10-05,2012,40,10,5,40,2012,8.6625,296.285714285714
2012-10-06,2012,40,10,6,40,2012,7.52499999999999,296.285714285714
2012-10-07,2012,40,10,7,40,2012,3.5375,296.285714285714
2012-10-08,2012,41,10,1,41,2012,3.9625,288.714285714285
2012-10-09,2012,41,10,2,41,2012,6.54999999999999,288.714285714285
2012-10-10,2012,41,10,3,41,2012,3.125,288.714285714285
2012-10-11,2012,41,10,4,41,2012,3.3375,288.714285714285
2012-10-12,2012,41,10,5,41,2012,3.525,288.714285714285
2012-10-13,2012,41,10,6,41,2012,4.125,288.714285714285
2012-10-14,2012,41,10,7,41,2012,4.6,288.714285714285
2012-10-15,2012,42,10,1,42,2012,2.9,249.428571428571
2012-10-16,2012,42,10,2,42,2012,0.0125,249.428571428571
2012-10-17,2012,42,10,3,42,2012,-1.0625,249.428571428571
2012-10-18,2012,42,10,4,42,2012,-2.32499999999999,249.428571428571
2012-10-19,2012,42,10,5,42,2012,-1.1125,249.428571428571
2012-10-20,2012,42,10,6,42,2012,-1.7375,249.428571428571
2012-10-21,2012,42,10,7,42,2012,-2.9875,249.428571428571
2012-10-22,2012,43,10,1,43,2012,-3.2375,260.285714285714
2012-10-23,2012,43,10,2,43,2012,-2.3375,260.285714285714
2012-10-24,2012,43,10,3,43,2012,-0.875,260.285714285714
2012-10-25,2012,43,10,4,43,2012,3.8125,260.285714285714
2012-10-26,2012,43,10,5,43,2012,3.78749999999999,260.285714285714
2012-10-27,2012,43,10,6,43,2012,5.2125,260.285714285714
2012-10-28,2012,43,10,7,43,2012,0.149999999999999,260.285714285714
2012-10-29,2012,44,10,1,44,2012,-6.3,232.285714285714
2012-10-30,2012,44,10,2,44,2012,-8.6875,232.285714285714
2012-10-31,2012,44,10,3,44,2012,-8.2125,232.285714285714
2012-11-01,2012,44,11,4,44,2012,-5.9625,232.285714285714
2012-11-02,2012,44,11,5,44,2012,-6.925,232.285714285714
2012-11-03,2012,44,11,6,44,2012,-5.83749999999999,232.285714285714
2012-11-04,2012,44,11,7,44,2012,-4.55,232.285714285714
2012-11-05,2012,45,11,1,45,2012,-5.775,148.285714285714
2012-11-06,2012,45,11,2,45,2012,-5.9875,148.285714285714
2012-11-07,2012,45,11,3,45,2012,-5.21249999999999,148.285714285714
2012-11-08,2012,45,11,4,45,2012,-1.625,148.285714285714
2012-11-09,2012,45,11,5,45,2012,-0.1875,148.285714285714
2012-11-10,2012,45,11,6,45,2012,6.93889390390722e-18,148.285714285714
2012-11-11,2012,45,11,7,45,2012,-0.75,148.285714285714
2012-11-12,2012,46,11,1,46,2012,-0.1625,184.571428571428
2012-11-13,2012,46,11,2,46,2012,-0.7,184.571428571428
2012-11-14,2012,46,11,3,46,2012,-2.9625,184.571428571428
2012-11-15,2012,46,11,4,46,2012,-8.025,184.571428571428
2012-11-16,2012,46,11,5,46,2012,-7.575,184.571428571428
2012-11-17,2012,46,11,6,46,2012,-11.0625,184.571428571428
2012-11-18,2012,46,11,7,46,2012,-13.175,184.571428571428
2012-11-19,2012,47,11,1,47,2012,-14.8375,189.428571428571
2012-11-20,2012,47,11,2,47,2012,-12.9124999999999,189.428571428571
2012-11-21,2012,47,11,3,47,2012,-12.9625,189.428571428571
2012-11-22,2012,47,11,4,47,2012,-13.5,189.428571428571
2012-11-23,2012,47,11,5,47,2012,-16,189.428571428571
2012-11-24,2012,47,11,6,47,2012,-17.1125,189.428571428571
2012-11-25,2012,47,11,7,47,2012,-18.2625,189.428571428571
2012-11-26,2012,48,11,1,48,2012,-15.7874999999999,192.857142857142
2012-11-27,2012,48,11,2,48,2012,-17.65,192.857142857142
2012-11-28,2012,48,11,3,48,2012,-16.7875,192.857142857142
2012-11-29,2012,48,11,4,48,2012,-17.8,192.857142857142
2012-11-30,2012,48,11,5,48,2012,-18.6857142857142,192.857142857142
2012-12-01,2012,48,12,6,48,2012,-20.3,192.857142857142
2012-12-02,2012,48,12,7,48,2012,-18.5625,192.857142857142
2012-12-03,2012,49,12,1,49,2012,-15.775,208.714285714285
2012-12-04,2012,49,12,2,49,2012,-17.0875,208.714285714285
2012-12-05,2012,49,12,3,49,2012,-18.625,208.714285714285
2012-12-06,2012,49,12,4,49,2012,-24.9875,208.714285714285
2012-12-07,2012,49,12,5,49,2012,-23.15,208.714285714285
2012-12-08,2012,49,12,6,49,2012,-13.6875,208.714285714285
2012-12-09,2012,49,12,7,49,2012,-17.0625,208.714285714285
2012-12-10,2012,50,12,1,50,2012,-10.975,245.714285714285
2012-12-11,2012,50,12,2,50,2012,-11.85,245.714285714285
2012-12-12,2012,50,12,3,50,2012,-19.5875,245.714285714285
2012-12-13,2012,50,12,4,50,2012,-20.375,245.714285714285
2012-12-14,2012,50,12,5,50,2012,-18.5,245.714285714285
2012-12-15,2012,50,12,6,50,2012,-21.6875,245.714285714285
2012-12-16,2012,50,12,7,50,2012,-19.75,245.714285714285
2012-12-17,2012,51,12,1,51,2012,-20.7166666666666,218
2012-12-18,2012,51,12,2,51,2012,-20.725,218
2012-12-19,2012,51,12,3,51,2012,-24.7875,218
2012-12-20,2012,51,12,4,51,2012,-25.35,218
2012-12-21,2012,51,12,5,51,2012,-23.375,218
2012-12-22,2012,51,12,6,51,2012,-21.9,218
2012-12-23,2012,51,12,7,51,2012,-26.6624999999999,218
2012-12-24,2012,52,12,1,52,2012,-29.075,202.571428571428
2012-12-25,2012,52,12,2,52,2012,-25.4125,202.571428571428
2012-12-26,2012,52,12,3,52,2012,-25.15,202.571428571428
2012-12-27,2012,52,12,4,52,2012,-25.0125,202.571428571428
2012-12-28,2012,52,12,5,52,2012,-24.175,202.571428571428
2012-12-29,2012,52,12,6,52,2012,-24.475,202.571428571428
2012-12-30,2012,52,12,7,52,2012,-22.6375,202.571428571428
2012-12-31,2012,1,12,1,1,2013,-24.4375,127.428571428571
2013-01-01,2013,1,1,2,1,2013,-21.7,127.428571428571
2013-01-02,2013,1,1,3,1,2013,-21.625,127.428571428571
2013-01-03,2013,1,1,4,1,2013,-20.6125,127.428571428571
2013-01-04,2013,1,1,5,1,2013,-25.0875,127.428571428571
2013-01-05,2013,1,1,6,1,2013,-20.95,127.428571428571
2013-01-06,2013,1,1,7,1,2013,-22.7875,127.428571428571
2013-01-07,2013,2,1,1,2,2013,-27.3625,121.428571428571
2013-01-08,2013,2,1,2,2,2013,-28.975,121.428571428571
2013-01-09,2013,2,1,3,2,2013,-30.15,121.428571428571
2013-01-10,2013,2,1,4,2,2013,-26.5124999999999,121.428571428571
2013-01-11,2013,2,1,5,2,2013,-28.2222222222222,121.428571428571
2013-01-12,2013,2,1,6,2,2013,-29.25,121.428571428571
2013-01-13,2013,2,1,7,2,2013,-27.575,121.428571428571
2013-01-14,2013,3,1,1,3,2013,-29.6,139.428571428571
2013-01-15,2013,3,1,2,3,2013,-27.8749999999999,139.428571428571
2013-01-16,2013,3,1,3,3,2013,-26.35,139.428571428571
2013-01-17,2013,3,1,4,3,2013,-24.575,139.428571428571
2013-01-18,2013,3,1,5,3,2013,-25.8125,139.428571428571
2013-01-19,2013,3,1,6,3,2013,-25.3874999999999,139.428571428571
2013-01-20,2013,3,1,7,3,2013,-21.94375,139.428571428571
2013-01-21,2013,4,1,1,4,2013,-24,209
2013-01-22,2013,4,1,2,4,2013,-24.6,209
2013-01-23,2013,4,1,3,4,2013,-23.6624999999999,209
2013-01-24,2013,4,1,4,4,2013,-21.0125,209
2013-01-25,2013,4,1,5,4,2013,-19.3875,209
2013-01-26,2013,4,1,6,4,2013,-18.725,209
2013-01-27,2013,4,1,7,4,2013,-23.0249999999999,209
2013-01-28,2013,5,1,1,5,2013,-25.6625,250.285714285714
2013-01-29,2013,5,1,2,5,2013,-19.525,250.285714285714
2013-01-30,2013,5,1,3,5,2013,-20,250.285714285714
2013-01-31,2013,5,1,4,5,2013,-15.0437499999999,250.285714285714
2013-02-01,2013,5,2,5,5,2013,-16.4125,250.285714285714
2013-02-02,2013,5,2,6,5,2013,-19.35,250.285714285714
2013-02-03,2013,5,2,7,5,2013,-20.4733333333333,250.285714285714
2013-02-04,2013,6,2,1,6,2013,-22.1375,266.285714285714
2013-02-05,2013,6,2,2,6,2013,-26.6,266.285714285714
2013-02-06,2013,6,2,3,6,2013,-27.55,266.285714285714
2013-02-07,2013,6,2,4,6,2013,-22.4375,266.285714285714
2013-02-08,2013,6,2,5,6,2013,-20.7375,266.285714285714
2013-02-09,2013,6,2,6,6,2013,-25.9124999999999,266.285714285714
2013-02-10,2013,6,2,7,6,2013,-23.6375,266.285714285714
2013-02-11,2013,7,2,1,7,2013,-22.3,313.714285714285
2013-02-12,2013,7,2,2,7,2013,-23.5499999999999,313.714285714285
2013-02-13,2013,7,2,3,7,2013,-16.5375,313.714285714285
2013-02-14,2013,7,2,4,7,2013,-17.3624999999999,313.714285714285
2013-02-15,2013,7,2,5,7,2013,-22.4625,313.714285714285
2013-02-16,2013,7,2,6,7,2013,-25.1375,313.714285714285
2013-02-17,2013,7,2,7,7,2013,-19.7,313.714285714285
2013-02-18,2013,8,2,1,8,2013,-14.3875,361.857142857142
2013-02-19,2013,8,2,2,8,2013,-16.675,361.857142857142
2013-02-20,2013,8,2,3,8,2013,-16.4874999999999,361.857142857142
2013-02-21,2013,8,2,4,8,2013,-20.7692307692307,361.857142857142
2013-02-22,2013,8,2,5,8,2013,-19.1624999999999,361.857142857142
2013-02-23,2013,8,2,6,8,2013,-19.375,361.857142857142
2013-02-24,2013,8,2,7,8,2013,-15.8875,361.857142857142
2013-02-25,2013,9,2,1,9,2013,-20.075,358.571428571428
2013-02-26,2013,9,2,2,9,2013,-16.425,358.571428571428
2013-02-27,2013,9,2,3,9,2013,-13.1375,358.571428571428
2013-02-28,2013,9,2,4,9,2013,-12.8375,358.571428571428
2013-03-01,2013,9,3,5,9,2013,-9.2625,358.571428571428
2013-03-02,2013,9,3,6,9,2013,-10.9874999999999,358.571428571428
2013-03-03,2013,9,3,7,9,2013,-15.55,358.571428571428
2013-03-04,2013,10,3,1,10,2013,-16.675,335
2013-03-05,2013,10,3,2,10,2013,-12.1124999999999,335
2013-03-06,2013,10,3,3,10,2013,-8.4125,335
2013-03-07,2013,10,3,4,10,2013,-6.9375,335
2013-03-08,2013,10,3,5,10,2013,-15.225,335
2013-03-09,2013,10,3,6,10,2013,-16.2875,335
2013-03-10,2013,10,3,7,10,2013,-15.6875,335
2013-03-11,2013,11,3,1,11,2013,-15.5125,210.285714285714
2013-03-12,2013,11,3,2,11,2013,-10.05,210.285714285714
2013-03-13,2013,11,3,3,11,2013,-11.15,210.285714285714
2013-03-14,2013,11,3,4,11,2013,-13.975,210.285714285714
2013-03-15,2013,11,3,5,11,2013,-10.5375,210.285714285714
2013-03-16,2013,11,3,6,11,2013,-10.05,210.285714285714
2013-03-17,2013,11,3,7,11,2013,-8.4375,210.285714285714
2013-03-18,2013,12,3,1,12,2013,-12.1499999999999,241.428571428571
2013-03-19,2013,12,3,2,12,2013,-13.275,241.428571428571
2013-03-20,2013,12,3,3,12,2013,-13.15,241.428571428571
2013-03-21,2013,12,3,4,12,2013,-14.225,241.428571428571
2013-03-22,2013,12,3,5,12,2013,-8.3,241.428571428571
2013-03-23,2013,12,3,6,12,2013,-5.975,241.428571428571
2013-03-24,2013,12,3,7,12,2013,-5.425,241.428571428571
2013-03-25,2013,13,3,1,13,2013,-5.75,207.285714285714
2013-03-26,2013,13,3,2,13,2013,-7.97142857142857,207.285714285714
2013-03-27,2013,13,3,3,13,2013,-4.2875,207.285714285714
2013-03-28,2013,13,3,4,13,2013,-3.37499999999999,207.285714285714
2013-03-29,2013,13,3,5,13,2013,-5.6125,207.285714285714
2013-03-30,2013,13,3,6,13,2013,-4.7375,207.285714285714
2013-03-31,2013,13,3,7,13,2013,-3.65,207.285714285714
2013-04-01,2013,14,4,1,14,2013,-2.3625,160.857142857142
2013-04-02,2013,14,4,2,14,2013,1.1,160.857142857142
2013-04-03,2013,14,4,3,14,2013,-0.1375,160.857142857142
2013-04-04,2013,14,4,4,14,2013,-2.325,160.857142857142
2013-04-05,2013,14,4,5,14,2013,-3.9625,160.857142857142
2013-04-06,2013,14,4,6,14,2013,-3.0625,160.857142857142
2013-04-07,2013,14,4,7,14,2013,-2.0625,160.857142857142
2013-04-08,2013,15,4,1,15,2013,-0.5375,168.142857142857
2013-04-09,2013,15,4,2,15,2013,-1.23749999999999,168.142857142857
2013-04-10,2013,15,4,3,15,2013,-0.2875,168.142857142857
2013-04-11,2013,15,4,4,15,2013,2.0125,168.142857142857
2013-04-12,2013,15,4,5,15,2013,2.74999999999999,168.142857142857
2013-04-13,2013,15,4,6,15,2013,0.9,168.142857142857
2013-04-14,2013,15,4,7,15,2013,-0.6625,168.142857142857
2013-04-15,2013,16,4,1,16,2013,1.1375,168.571428571428
2013-04-16,2013,16,4,2,16,2013,0.837499999999999,168.571428571428
2013-04-17,2013,16,4,3,16,2013,0.1,168.571428571428
2013-04-18,2013,16,4,4,16,2013,1.725,168.571428571428
2013-04-19,2013,16,4,5,16,2013,3.22499999999999,168.571428571428
2013-04-20,2013,16,4,6,16,2013,5.2875,168.571428571428
2013-04-21,2013,16,4,7,16,2013,6.6125,168.571428571428
2013-04-22,2013,17,4,1,17,2013,6.8875,167
2013-04-23,2013,17,4,2,17,2013,4.9,167
2013-04-24,2013,17,4,3,17,2013,5.575,167
2013-04-25,2013,17,4,4,17,2013,9.15,167
2013-04-26,2013,17,4,5,17,2013,8.0125,167
2013-04-27,2013,17,4,6,17,2013,6.7,167
2013-04-28,2013,17,4,7,17,2013,10.075,167
2013-04-29,2013,18,4,1,18,2013,10.325,107.857142857142
2013-04-30,2013,18,4,2,18,2013,5.4375,107.857142857142
2013-05-01,2013,18,5,3,18,2013,11.9874999999999,107.857142857142
2013-05-02,2013,18,5,4,18,2013,10.4625,107.857142857142
2013-05-03,2013,18,5,5,18,2013,14.9124999999999,107.857142857142
2013-05-04,2013,18,5,6,18,2013,15.6749999999999,107.857142857142
2013-05-05,2013,18,5,7,18,2013,12.3875,107.857142857142
2013-05-06,2013,19,5,1,19,2013,11.5125,70.7142857142857
2013-05-07,2013,19,5,2,19,2013,16.325,70.7142857142857
2013-05-08,2013,19,5,3,19,2013,14.425,70.7142857142857
2013-05-09,2013,19,5,4,19,2013,11.0875,70.7142857142857
2013-05-10,2013,19,5,5,19,2013,11.2125,70.7142857142857
2013-05-11,2013,19,5,6,19,2013,10.8625,70.7142857142857
2013-05-12,2013,19,5,7,19,2013,9.1625,70.7142857142857
2013-05-13,2013,20,5,1,20,2013,9.3375,54.2857142857142
2013-05-14,2013,20,5,2,20,2013,11.7375,54.2857142857142
2013-05-15,2013,20,5,3,20,2013,15.325,54.2857142857142
2013-05-16,2013,20,5,4,20,2013,17.5374999999999,54.2857142857142
2013-05-17,2013,20,5,5,20,2013,17.325,54.2857142857142
2013-05-18,2013,20,5,6,20,2013,19.3875,54.2857142857142
2013-05-19,2013,20,5,7,20,2013,19.55,54.2857142857142
2013-05-20,2013,21,5,1,21,2013,17.1375,107.857142857142
2013-05-21,2013,21,5,2,21,2013,15.475,107.857142857142
2013-05-22,2013,21,5,3,21,2013,16.4375,107.857142857142
2013-05-23,2013,21,5,4,21,2013,18.05,107.857142857142
2013-05-24,2013,21,5,5,21,2013,16.9,107.857142857142
2013-05-25,2013,21,5,6,21,2013,16.8375,107.857142857142
2013-05-26,2013,21,5,7,21,2013,16.8375,107.857142857142
2013-05-27,2013,22,5,1,22,2013,16.0125,112
2013-05-28,2013,22,5,2,22,2013,17.275,112
2013-05-29,2013,22,5,3,22,2013,15.5375,112
2013-05-30,2013,22,5,4,22,2013,11.725,112
2013-05-31,2013,22,5,5,22,2013,13.1249999999999,112
2013-06-01,2013,22,6,6,22,2013,16.1625,112
2013-06-02,2013,22,6,7,22,2013,14.025,112
2013-06-03,2013,23,6,1,23,2013,15.4875,108.571428571428
2013-06-04,2013,23,6,2,23,2013,18.9,108.571428571428
2013-06-05,2013,23,6,3,23,2013,17.7125,108.571428571428
2013-06-06,2013,23,6,4,23,2013,19.95,108.571428571428
2013-06-07,2013,23,6,5,23,2013,18.1875,108.571428571428
2013-06-08,2013,23,6,6,23,2013,20.1874999999999,108.571428571428
2013-06-09,2013,23,6,7,23,2013,13.9,108.571428571428
2013-06-10,2013,24,6,1,24,2013,14.0375,74.8571428571428
2013-06-11,2013,24,6,2,24,2013,17.1749999999999,74.8571428571428
2013-06-12,2013,24,6,3,24,2013,16.225,74.8571428571428
2013-06-13,2013,24,6,4,24,2013,18.3875,74.8571428571428
2013-06-14,2013,24,6,5,24,2013,18.5375,74.8571428571428
2013-06-15,2013,24,6,6,24,2013,18.5625,74.8571428571428
2013-06-16,2013,24,6,7,24,2013,20.15,74.8571428571428
2013-06-17,2013,25,6,1,25,2013,19.525,83.8571428571428
2013-06-18,2013,25,6,2,25,2013,20.6124999999999,83.8571428571428
2013-06-19,2013,25,6,3,25,2013,20.2875,83.8571428571428
2013-06-20,2013,25,6,4,25,2013,18.525,83.8571428571428
2013-06-21,2013,25,6,5,25,2013,21.7875,83.8571428571428
2013-06-22,2013,25,6,6,25,2013,24.525,83.8571428571428
2013-06-23,2013,25,6,7,25,2013,24.6625,83.8571428571428
2013-06-24,2013,26,6,1,26,2013,26.5875,85
2013-06-25,2013,26,6,2,26,2013,26.25,85
2013-06-26,2013,26,6,3,26,2013,23.9749999999999,85
2013-06-27,2013,26,6,4,26,2013,22.2,85
2013-06-28,2013,26,6,5,26,2013,21.7999999999999,85
2013-06-29,2013,26,6,6,26,2013,21.625,85
2013-06-30,2013,26,6,7,26,2013,21.6124999999999,85
2013-07-01,2013,27,7,1,27,2013,20.7374999999999,76.2857142857142
2013-07-02,2013,27,7,2,27,2013,22.4875,76.2857142857142
2013-07-03,2013,27,7,3,27,2013,20.6375,76.2857142857142
2013-07-04,2013,27,7,4,27,2013,20.525,76.2857142857142
2013-07-05,2013,27,7,5,27,2013,20.0374999999999,76.2857142857142
2013-07-06,2013,27,7,6,27,2013,20.1,76.2857142857142
2013-07-07,2013,27,7,7,27,2013,19.5125,76.2857142857142
2013-07-08,2013,28,7,1,28,2013,20.4625,76.8571428571428
2013-07-09,2013,28,7,2,28,2013,21.0875,76.8571428571428
2013-07-10,2013,28,7,3,28,2013,19.4,76.8571428571428
2013-07-11,2013,28,7,4,28,2013,17.9444444444444,76.8571428571428
2013-07-12,2013,28,7,5,28,2013,21.9777777777777,76.8571428571428
2013-07-13,2013,28,7,6,28,2013,23.7499999999999,76.8571428571428
2013-07-14,2013,28,7,7,28,2013,23.7125,76.8571428571428
2013-07-15,2013,29,7,1,29,2013,24.3125,67.2857142857142
2013-07-16,2013,29,7,2,29,2013,22.9625,67.2857142857142
2013-07-17,2013,29,7,3,29,2013,24.025,67.2857142857142
2013-07-18,2013,29,7,4,29,2013,23.7625,67.2857142857142
2013-07-19,2013,29,7,5,29,2013,22.7874999999999,67.2857142857142
2013-07-20,2013,29,7,6,29,2013,20.7125,67.2857142857142
2013-07-21,2013,29,7,7,29,2013,21.525,67.2857142857142
2013-07-22,2013,30,7,1,30,2013,21.4625,62
2013-07-23,2013,30,7,2,30,2013,21.9375,62
2013-07-24,2013,30,7,3,30,2013,23.275,62
2013-07-25,2013,30,7,4,30,2013,22.4,62
2013-07-26,2013,30,7,5,30,2013,22.7,62
2013-07-27,2013,30,7,6,30,2013,22.8125,62
2013-07-28,2013,30,7,7,30,2013,21.6875,62
2013-07-29,2013,31,7,1,31,2013,22.025,86.1428571428571
2013-07-30,2013,31,7,2,31,2013,22.6375,86.1428571428571
2013-07-31,2013,31,7,3,31,2013,23.1874999999999,86.1428571428571
2013-08-01,2013,31,8,4,31,2013,23.775,86.1428571428571
2013-08-02,2013,31,8,5,31,2013,23.1125,86.1428571428571
2013-08-03,2013,31,8,6,31,2013,22.8875,86.1428571428571
2013-08-04,2013,31,8,7,31,2013,21.6,86.1428571428571
2013-08-05,2013,32,8,1,32,2013,21.35,90
2013-08-06,2013,32,8,2,32,2013,21.7625,90
2013-08-07,2013,32,8,3,32,2013,22.7375,90
2013-08-08,2013,32,8,4,32,2013,21.925,90
2013-08-09,2013,32,8,5,32,2013,19.95,90
2013-08-10,2013,32,8,6,32,2013,21.2499999999999,90
2013-08-11,2013,32,8,7,32,2013,21.3625,90
2013-08-12,2013,33,8,1,33,2013,21.9749999999999,93.1428571428571
2013-08-13,2013,33,8,2,33,2013,22.6,93.1428571428571
2013-08-14,2013,33,8,3,33,2013,23.0749999999999,93.1428571428571
2013-08-15,2013,33,8,4,33,2013,22.15,93.1428571428571
